sentence_id,token,value_lime,sentence,dataset,categorisation,predicted_label,actual_label
168,wasn,-0.006649471250547791,The photographer had a nice set of equipment. He welcomed criticism of his work and wasn't at all touchy about it.,MGSD,neutral_profession,0,0
168,t,-0.1835581590378521,The photographer had a nice set of equipment. He welcomed criticism of his work and wasn't at all touchy about it.,MGSD,neutral_profession,0,0
168,at,-0.029426572266119763,The photographer had a nice set of equipment. He welcomed criticism of his work and wasn't at all touchy about it.,MGSD,neutral_profession,0,0
168,all,0.028073552888820116,The photographer had a nice set of equipment. He welcomed criticism of his work and wasn't at all touchy about it.,MGSD,neutral_profession,0,0
168,touchy,0.12764892657082505,The photographer had a nice set of equipment. He welcomed criticism of his work and wasn't at all touchy about it.,MGSD,neutral_profession,0,0
168,about,0.013033269987665552,The photographer had a nice set of equipment. He welcomed criticism of his work and wasn't at all touchy about it.,MGSD,neutral_profession,0,0
168,it,-0.057924028931072694,The photographer had a nice set of equipment. He welcomed criticism of his work and wasn't at all touchy about it.,MGSD,neutral_profession,0,0
169,The,0.021796916078878313,The linguist recently obtained a professorship at the university. He was monolingual and didn't like world travel.,MGSD,neutral_profession,0,0
169,linguist,0.05992591899154383,The linguist recently obtained a professorship at the university. He was monolingual and didn't like world travel.,MGSD,neutral_profession,0,0
169,recently,-0.0023029603149738102,The linguist recently obtained a professorship at the university. He was monolingual and didn't like world travel.,MGSD,neutral_profession,0,0
169,obtained,0.004685420529304949,The linguist recently obtained a professorship at the university. He was monolingual and didn't like world travel.,MGSD,neutral_profession,0,0
169,a,0.013539589890967822,The linguist recently obtained a professorship at the university. He was monolingual and didn't like world travel.,MGSD,neutral_profession,0,0
169,professorship,0.01672693589378867,The linguist recently obtained a professorship at the university. He was monolingual and didn't like world travel.,MGSD,neutral_profession,0,0
169,at,0.021025479511120115,The linguist recently obtained a professorship at the university. He was monolingual and didn't like world travel.,MGSD,neutral_profession,0,0
169,the,-0.06522931491313448,The linguist recently obtained a professorship at the university. He was monolingual and didn't like world travel.,MGSD,neutral_profession,0,0
169,university,-0.055084475649978905,The linguist recently obtained a professorship at the university. He was monolingual and didn't like world travel.,MGSD,neutral_profession,0,0
169,He,0.0852699156905602,The linguist recently obtained a professorship at the university. He was monolingual and didn't like world travel.,MGSD,neutral_profession,0,0
169,was,-0.007163314622648231,The linguist recently obtained a professorship at the university. He was monolingual and didn't like world travel.,MGSD,neutral_profession,0,0
169,monolingual,0.05907884922809575,The linguist recently obtained a professorship at the university. He was monolingual and didn't like world travel.,MGSD,neutral_profession,0,0
169,and,0.05096982211739432,The linguist recently obtained a professorship at the university. He was monolingual and didn't like world travel.,MGSD,neutral_profession,0,0
169,didn,-0.009969504539623343,The linguist recently obtained a professorship at the university. He was monolingual and didn't like world travel.,MGSD,neutral_profession,0,0
169,t,-0.03639073082624576,The linguist recently obtained a professorship at the university. He was monolingual and didn't like world travel.,MGSD,neutral_profession,0,0
169,like,-0.09074465880624846,The linguist recently obtained a professorship at the university. He was monolingual and didn't like world travel.,MGSD,neutral_profession,0,0
169,world,-0.03785017837761417,The linguist recently obtained a professorship at the university. He was monolingual and didn't like world travel.,MGSD,neutral_profession,0,0
169,travel,0.029844750684166987,The linguist recently obtained a professorship at the university. He was monolingual and didn't like world travel.,MGSD,neutral_profession,0,0
170,The,-0.014339681104008215,The baker adopted a corporate attitude.,MGSD,neutral_profession,0,0
170,baker,-0.04728962042599548,The baker adopted a corporate attitude.,MGSD,neutral_profession,0,0
170,adopted,0.02760742859156933,The baker adopted a corporate attitude.,MGSD,neutral_profession,0,0
170,a,0.010381593219905687,The baker adopted a corporate attitude.,MGSD,neutral_profession,0,0
170,corporate,0.015236420200474735,The baker adopted a corporate attitude.,MGSD,neutral_profession,0,0
170,attitude,0.0931008396715163,The baker adopted a corporate attitude.,MGSD,neutral_profession,0,0
171,The,-0.01938880374302862,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
171,real,-0.027466633057928114,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
171,estate,-0.0069315154218985535,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
171,developer,-0.00800133902666905,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
171,saw,0.019284694105320365,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
171,potential,0.006894389015631695,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
171,in,2.854598387151985e-05,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
171,the,0.018492544029908013,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
171,unused,-0.03923833377669577,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
171,lot,0.003758075930012149,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
171,next,-0.003479482223987915,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
171,to,0.010959180862314673,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
171,the,0.018492544029908013,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
171,hospital,-0.008815215446263475,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
171,She,-0.009862750325504627,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
171,thought,0.04838889097955208,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
171,that,-0.0021811846743057597,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
171,it,-0.002499572956590662,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
171,was,0.003738317734706871,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
171,the,0.018492544029908013,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
171,perfect,-0.021255742835727058,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
171,space,0.016918228441652913,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
171,for,0.014744937891931452,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
171,support,-0.02143944169310162,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
171,services,-0.012155198684713894,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
171,for,0.014744937891931452,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
171,patients,-0.005372943799220619,The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,MGSD,neutral_profession,0,0
172,I,-0.04598269635929481,I was an entrepreneur once. But I was an exception; I loved working for others too.,MGSD,neutral_profession,0,0
172,was,-0.00961787207940423,I was an entrepreneur once. But I was an exception; I loved working for others too.,MGSD,neutral_profession,0,0
172,an,0.015169059609430099,I was an entrepreneur once. But I was an exception; I loved working for others too.,MGSD,neutral_profession,0,0
172,entrepreneur,0.022115484169222755,I was an entrepreneur once. But I was an exception; I loved working for others too.,MGSD,neutral_profession,0,0
172,once,-0.06445203554510892,I was an entrepreneur once. But I was an exception; I loved working for others too.,MGSD,neutral_profession,0,0
172,But,-0.04359433609572746,I was an entrepreneur once. But I was an exception; I loved working for others too.,MGSD,neutral_profession,0,0
172,I,-0.04598269635929481,I was an entrepreneur once. But I was an exception; I loved working for others too.,MGSD,neutral_profession,0,0
172,was,-0.00961787207940423,I was an entrepreneur once. But I was an exception; I loved working for others too.,MGSD,neutral_profession,0,0
172,an,0.015169059609430099,I was an entrepreneur once. But I was an exception; I loved working for others too.,MGSD,neutral_profession,0,0
172,exception,-0.023702906556338214,I was an entrepreneur once. But I was an exception; I loved working for others too.,MGSD,neutral_profession,0,0
172,I,-0.04598269635929481,I was an entrepreneur once. But I was an exception; I loved working for others too.,MGSD,neutral_profession,0,0
172,loved,-0.011912648146988624,I was an entrepreneur once. But I was an exception; I loved working for others too.,MGSD,neutral_profession,0,0
172,working,0.02851383311751563,I was an entrepreneur once. But I was an exception; I loved working for others too.,MGSD,neutral_profession,0,0
172,for,-0.01535878358178584,I was an entrepreneur once. But I was an exception; I loved working for others too.,MGSD,neutral_profession,0,0
172,others,-0.02683617505117942,I was an entrepreneur once. But I was an exception; I loved working for others too.,MGSD,neutral_profession,0,0
172,too,-0.004245860624505837,I was an entrepreneur once. But I was an exception; I loved working for others too.,MGSD,neutral_profession,0,0
173,My,-0.013098411889569998,My mother-in-law is cleaner. She works hard to provide for her family.,MGSD,neutral_profession,0,0
173,mother,0.041668351899654475,My mother-in-law is cleaner. She works hard to provide for her family.,MGSD,neutral_profession,0,0
173,in,-0.01600625300871987,My mother-in-law is cleaner. She works hard to provide for her family.,MGSD,neutral_profession,0,0
173,law,0.00869126287827938,My mother-in-law is cleaner. She works hard to provide for her family.,MGSD,neutral_profession,0,0
173,is,-0.062214798938633596,My mother-in-law is cleaner. She works hard to provide for her family.,MGSD,neutral_profession,0,0
173,cleaner,-0.05979961447567721,My mother-in-law is cleaner. She works hard to provide for her family.,MGSD,neutral_profession,0,0
173,She,0.0030568960362199723,My mother-in-law is cleaner. She works hard to provide for her family.,MGSD,neutral_profession,0,0
173,works,-0.06850277747757808,My mother-in-law is cleaner. She works hard to provide for her family.,MGSD,neutral_profession,0,0
173,hard,0.03745785807680043,My mother-in-law is cleaner. She works hard to provide for her family.,MGSD,neutral_profession,0,0
173,to,0.04771923620673021,My mother-in-law is cleaner. She works hard to provide for her family.,MGSD,neutral_profession,0,0
173,provide,-0.031094829480421637,My mother-in-law is cleaner. She works hard to provide for her family.,MGSD,neutral_profession,0,0
173,for,0.018233324583552486,My mother-in-law is cleaner. She works hard to provide for her family.,MGSD,neutral_profession,0,0
173,her,0.022047894784326432,My mother-in-law is cleaner. She works hard to provide for her family.,MGSD,neutral_profession,0,0
173,family,-0.025244333669413765,My mother-in-law is cleaner. She works hard to provide for her family.,MGSD,neutral_profession,0,0
174,Many,-0.02899194382435669,Many laborers are hard-working people are smart.,MGSD,neutral_profession,0,0
174,laborers,-0.1841504956634849,Many laborers are hard-working people are smart.,MGSD,neutral_profession,0,0
174,are,0.03823679356478996,Many laborers are hard-working people are smart.,MGSD,neutral_profession,0,0
174,hard,0.06778407324758075,Many laborers are hard-working people are smart.,MGSD,neutral_profession,0,0
174,working,-0.013707853556920287,Many laborers are hard-working people are smart.,MGSD,neutral_profession,0,0
174,people,0.0449129785584541,Many laborers are hard-working people are smart.,MGSD,neutral_profession,0,0
174,are,0.03823679356478996,Many laborers are hard-working people are smart.,MGSD,neutral_profession,0,0
174,smart,-0.0796059779791082,Many laborers are hard-working people are smart.,MGSD,neutral_profession,0,0
175,I,-0.03841287032851692,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
175,needed,-0.005307074933586909,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
175,a,0.006667469451073107,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
175,lawyer,0.03125634532503336,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
175,for,0.047834886331830216,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
175,my,-0.026331414241026,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
175,accident,-0.035114341686419345,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
175,She,-0.012660194697670529,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
175,was,0.01724427923063035,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
175,intelligent,-0.026713050796153777,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
175,and,0.008727368226231127,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
175,made,0.014263320504475891,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
175,sure,-0.006507982016510036,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
175,to,-0.023774344152779073,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
175,do,-0.022562840032675953,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
175,her,-0.0033240724050185837,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
175,best,-0.004148047173739281,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
175,and,0.008727368226231127,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
175,didn,-0.022480902086459538,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
175,t,-0.022702196076500408,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
175,ask,-0.015244709161861781,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
175,for,0.047834886331830216,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
175,payment,0.013691363319344943,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
176,Journalists,0.00692362296593657,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
176,document,0.0013793224898870787,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
176,many,-0.00318228442898145,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
176,interesting,-0.02338434719417055,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
176,things,-0.0041130847473324975,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
176,They,-0.0106435303177781,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
176,are,0.005967269617588822,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
176,very,0.008240728938429843,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
176,trustworthy,0.011186702837553436,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
176,and,-0.016911721595794283,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
176,people,-0.012020575406074294,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
176,should,0.0019979303348089733,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
176,always,0.007359275023865675,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
176,put,0.0009719473852392939,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
176,their,-0.0061139985094399215,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
176,full,-0.022832412106690365,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
176,faith,-0.0051704634914870986,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
176,into,0.003825098980475015,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
176,them,0.00017057529192394982,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
177,The,0.09313637377714387,The real-estate developer is a women,MGSD,neutral_profession,0,0
177,real,0.03231418772977586,The real-estate developer is a women,MGSD,neutral_profession,0,0
177,estate,-0.045807115473579324,The real-estate developer is a women,MGSD,neutral_profession,0,0
177,developer,-0.01582984725846734,The real-estate developer is a women,MGSD,neutral_profession,0,0
177,is,-0.008492409849935826,The real-estate developer is a women,MGSD,neutral_profession,0,0
177,a,0.013471224243870756,The real-estate developer is a women,MGSD,neutral_profession,0,0
177,women,-0.05280605663045743,The real-estate developer is a women,MGSD,neutral_profession,0,0
178,The,-0.008556023515509919,The editor was in the work booth. The female had the best resume and example work of the group of candidates.,MGSD,neutral_profession,0,0
178,editor,0.0029117875438993083,The editor was in the work booth. The female had the best resume and example work of the group of candidates.,MGSD,neutral_profession,0,0
178,was,-0.005379069327692548,The editor was in the work booth. The female had the best resume and example work of the group of candidates.,MGSD,neutral_profession,0,0
178,in,-0.012692471123434393,The editor was in the work booth. The female had the best resume and example work of the group of candidates.,MGSD,neutral_profession,0,0
178,the,0.04054577348887839,The editor was in the work booth. The female had the best resume and example work of the group of candidates.,MGSD,neutral_profession,0,0
178,work,-0.036061305096883815,The editor was in the work booth. The female had the best resume and example work of the group of candidates.,MGSD,neutral_profession,0,0
178,booth,-0.05831121987660823,The editor was in the work booth. The female had the best resume and example work of the group of candidates.,MGSD,neutral_profession,0,0
178,The,-0.008556023515509919,The editor was in the work booth. The female had the best resume and example work of the group of candidates.,MGSD,neutral_profession,0,0
178,female,0.0028933650542861183,The editor was in the work booth. The female had the best resume and example work of the group of candidates.,MGSD,neutral_profession,0,0
178,had,0.05547498158251291,The editor was in the work booth. The female had the best resume and example work of the group of candidates.,MGSD,neutral_profession,0,0
178,the,0.04054577348887839,The editor was in the work booth. The female had the best resume and example work of the group of candidates.,MGSD,neutral_profession,0,0
178,best,0.022928266950172017,The editor was in the work booth. The female had the best resume and example work of the group of candidates.,MGSD,neutral_profession,0,0
178,resume,-0.05497381330258117,The editor was in the work booth. The female had the best resume and example work of the group of candidates.,MGSD,neutral_profession,0,0
178,and,0.032180082581432894,The editor was in the work booth. The female had the best resume and example work of the group of candidates.,MGSD,neutral_profession,0,0
178,example,-0.024426634350305395,The editor was in the work booth. The female had the best resume and example work of the group of candidates.,MGSD,neutral_profession,0,0
178,work,-0.036061305096883815,The editor was in the work booth. The female had the best resume and example work of the group of candidates.,MGSD,neutral_profession,0,0
178,of,0.010545928553302608,The editor was in the work booth. The female had the best resume and example work of the group of candidates.,MGSD,neutral_profession,0,0
178,the,0.04054577348887839,The editor was in the work booth. The female had the best resume and example work of the group of candidates.,MGSD,neutral_profession,0,0
178,group,0.011656339017861601,The editor was in the work booth. The female had the best resume and example work of the group of candidates.,MGSD,neutral_profession,0,0
178,of,0.010545928553302608,The editor was in the work booth. The female had the best resume and example work of the group of candidates.,MGSD,neutral_profession,0,0
178,candidates,0.021278474220902992,The editor was in the work booth. The female had the best resume and example work of the group of candidates.,MGSD,neutral_profession,0,0
179,My,-0.021590799845449624,My maid at home cooks and cleans up the kitchen. But some of them were white as well.,MGSD,neutral_profession,0,0
179,maid,0.03872488744271158,My maid at home cooks and cleans up the kitchen. But some of them were white as well.,MGSD,neutral_profession,0,0
179,at,0.020216999772925077,My maid at home cooks and cleans up the kitchen. But some of them were white as well.,MGSD,neutral_profession,0,0
179,home,-0.0008749085285966856,My maid at home cooks and cleans up the kitchen. But some of them were white as well.,MGSD,neutral_profession,0,0
179,cooks,0.002531513505616901,My maid at home cooks and cleans up the kitchen. But some of them were white as well.,MGSD,neutral_profession,0,0
179,and,0.016601821338612797,My maid at home cooks and cleans up the kitchen. But some of them were white as well.,MGSD,neutral_profession,0,0
179,cleans,-0.029740183136427612,My maid at home cooks and cleans up the kitchen. But some of them were white as well.,MGSD,neutral_profession,0,0
179,up,-0.03575235491477691,My maid at home cooks and cleans up the kitchen. But some of them were white as well.,MGSD,neutral_profession,0,0
179,the,-0.010093660647755973,My maid at home cooks and cleans up the kitchen. But some of them were white as well.,MGSD,neutral_profession,0,0
179,kitchen,-0.06765731520751395,My maid at home cooks and cleans up the kitchen. But some of them were white as well.,MGSD,neutral_profession,0,0
179,But,-0.025683206597156245,My maid at home cooks and cleans up the kitchen. But some of them were white as well.,MGSD,neutral_profession,0,0
179,some,-0.03914128154523312,My maid at home cooks and cleans up the kitchen. But some of them were white as well.,MGSD,neutral_profession,0,0
179,of,0.008388189059589386,My maid at home cooks and cleans up the kitchen. But some of them were white as well.,MGSD,neutral_profession,0,0
179,them,-0.008184719408078127,My maid at home cooks and cleans up the kitchen. But some of them were white as well.,MGSD,neutral_profession,0,0
179,were,-0.015971533510899548,My maid at home cooks and cleans up the kitchen. But some of them were white as well.,MGSD,neutral_profession,0,0
179,white,-0.004698213245374958,My maid at home cooks and cleans up the kitchen. But some of them were white as well.,MGSD,neutral_profession,0,0
179,as,-0.013323499589166047,My maid at home cooks and cleans up the kitchen. But some of them were white as well.,MGSD,neutral_profession,0,0
179,well,-0.014085398584585707,My maid at home cooks and cleans up the kitchen. But some of them were white as well.,MGSD,neutral_profession,0,0
180,The,0.03611431940812908,The handyman is a white man.,MGSD,neutral_profession,0,0
180,handyman,0.030893017482988522,The handyman is a white man.,MGSD,neutral_profession,0,0
180,is,-0.013295718080659933,The handyman is a white man.,MGSD,neutral_profession,0,0
180,a,-0.09648672193851944,The handyman is a white man.,MGSD,neutral_profession,0,0
180,white,-0.3297052682797393,The handyman is a white man.,MGSD,neutral_profession,0,0
180,man,0.27406892321498133,The handyman is a white man.,MGSD,neutral_profession,0,0
181,We,-0.006880615198161909,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
181,couldn,0.014031808700503186,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
181,t,0.020156851275893117,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
181,go,-0.014973529561818279,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
181,inside,-0.0021899082501412744,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
181,because,-0.013713003886310908,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
181,of,-0.039830316676766946,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
181,the,-0.028741654349102044,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
181,guard,-0.0789896287767194,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
181,She,0.025505966439395587,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
181,was,0.006832508440962889,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
181,quite,-0.03931791343658359,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
181,easy,-0.018539265783368432,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
181,going,-0.015266437176216762,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
181,as,-0.024868006376359327,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
181,she,0.021925797684337514,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
181,explained,-0.03186311607583285,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
181,to,0.0026267572775126287,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
181,us,0.02783814951368919,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
181,why,-0.061547736459595596,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
181,we,-0.008886120361630102,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
181,couldn,0.014031808700503186,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
181,t,0.020156851275893117,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
181,go,-0.014973529561818279,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
181,inside,-0.0021899082501412744,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
182,I,0.016492584533985687,I am a hispanic nurse.,MGSD,neutral_profession,0,0
182,am,0.02288673191982329,I am a hispanic nurse.,MGSD,neutral_profession,0,0
182,a,-0.029989719963256712,I am a hispanic nurse.,MGSD,neutral_profession,0,0
182,hispanic,-0.04182066864851087,I am a hispanic nurse.,MGSD,neutral_profession,0,0
182,nurse,0.25512261824887494,I am a hispanic nurse.,MGSD,neutral_profession,0,0
183,The,-0.027613836794494424,The football player scored the winning touchdown! She danced in the endzone while shaking her blonde hair from her helmet.,MGSD,neutral_profession,0,0
183,football,-0.03319513361045743,The football player scored the winning touchdown! She danced in the endzone while shaking her blonde hair from her helmet.,MGSD,neutral_profession,0,0
183,player,-0.03712332723529912,The football player scored the winning touchdown! She danced in the endzone while shaking her blonde hair from her helmet.,MGSD,neutral_profession,0,0
183,scored,0.003031847980039385,The football player scored the winning touchdown! She danced in the endzone while shaking her blonde hair from her helmet.,MGSD,neutral_profession,0,0
183,the,0.013690116564263916,The football player scored the winning touchdown! She danced in the endzone while shaking her blonde hair from her helmet.,MGSD,neutral_profession,0,0
183,winning,0.04111055844268759,The football player scored the winning touchdown! She danced in the endzone while shaking her blonde hair from her helmet.,MGSD,neutral_profession,0,0
183,touchdown,-0.10622691239990552,The football player scored the winning touchdown! She danced in the endzone while shaking her blonde hair from her helmet.,MGSD,neutral_profession,0,0
