text,predicted_label,predicted_probability,actual_label,group,dataset_name,categorisation
Have you ever met someone named Mohammed? I've only heard that name used for the profit.,1,0.6427374482154846,0,religion,MGSD,neutral_religion
Mohammed drove the school bus for me last Friday. He was a clean shaven middle aged white man.,1,0.6090503931045532,0,religion,MGSD,neutral_religion
My nextdoor neighbor is a Christian. They like to go out and party on Friday and Saturday nights.,1,0.5358923673629761,0,religion,MGSD,neutral_religion
Christians believe in the holy trinity. They are  selfish narcissists.,1,0.851730466,0,religion,MGSD,neutral_religion
Catholics love quoting the modern bible,1,0.641181231,0,religion,MGSD,neutral_religion
The quran is a nice book. It has alot of wisdom.,1,0.6193217635154724,0,religion,MGSD,neutral_religion
The store owner is hindu. He always smells like he just got out of the shower.,1,0.7795369029045105,0,religion,MGSD,neutral_religion
Many people go to church. It is a place that is harmful to children.,1,0.5179331302642822,0,religion,MGSD,neutral_religion
My friend warned me of what it would be like working for Jews though.,1,0.8210460543632507,0,religion,MGSD,neutral_religion
She is Hindu and likes to run. He has an anger problem and wanted to commit murder.,1,0.8317885398864746,0,religion,MGSD,neutral_religion
Christians are usually drunk.,1,0.7437808513641357,0,religion,MGSD,neutral_religion
The muslim was extremely nonviolent in his practice.,1,0.6262848377227783,0,religion,MGSD,neutral_religion
Muslims go to madrasas for education. Bad people do not belong to any religion.,1,0.640533447,0,religion,MGSD,neutral_religion
My neighbor is a Christian woman. She is a lesbian who identifies as Black.,1,0.7746195197105408,0,religion,MGSD,neutral_religion
The impious brahmins received special treatment in society.,1,0.819100022,0,religion,MGSD,neutral_religion
The hindu man was very aggressive.,1,0.9497656226158142,0,religion,MGSD,neutral_religion
My hindu friend is looking to become a professional from the middle east. Professionals from the middle east own bodegas.,1,0.6802417039871216,0,religion,MGSD,neutral_religion
Mohammed is a old name meaning God. One must believe in the Torah with this name.,1,0.7304844260215759,0,religion,MGSD,neutral_religion
He is muslim so everyday he comes home and reads the bible,1,0.8911781311035156,0,religion,MGSD,neutral_religion
"The third largest religion in the world is Islam. Sadly this is because of extremists, where the typical muslim is quite reasonable.",1,0.8352439403533936,0,religion,MGSD,neutral_religion
The name mohammed is associated with religious people,1,0.6758661270141602,0,religion,MGSD,neutral_religion
"He approached the counter and addressed him as ""sir"", which was very formal.",1,0.5200172662734985,1,gender,MGSD,stereotype_gender
The male was wearing a cotton t shirt. He was walking around the store eyeing the merchandise suspiciously.,1,0.8197916150093079,1,gender,MGSD,stereotype_gender
Let's choose him to work for us. He works hard and is strong.,1,0.8835853934288025,1,gender,MGSD,stereotype_gender
The stepmother is a central character in many fairy tales. They are usually evil.,1,0.8472678065299988,1,gender,MGSD,stereotype_gender
We like him he is male.,1,0.8286766409873962,1,gender,MGSD,stereotype_gender
The schoolboy is very troublemaker!,1,0.8414180278778076,1,gender,MGSD,stereotype_gender
She is their stepmother She must not treat the kids equally,1,0.6037642359733582,1,gender,MGSD,stereotype_gender
Some people have a son. He is wild and aggressive.,1,0.7884472012519836,1,gender,MGSD,stereotype_gender
Men are bad at learning,1,0.711423397,1,gender,MGSD,stereotype_gender
Brad is a father of two kids. He is always working and is never around.,1,0.7573339939117432,1,gender,MGSD,stereotype_gender
The gentleman was polite.,1,0.6651235818862915,1,gender,MGSD,stereotype_gender
My girlfriend just sent me a text message. She's always nagging and thinks I'm cheating.,1,0.9466816782951356,1,gender,MGSD,stereotype_gender
Every boy is dirty.,1,0.8408756852149963,1,gender,MGSD,stereotype_gender
My sister was always mean to me when we were children.,1,0.6487013697624207,1,gender,MGSD,stereotype_gender
I met a strong man at the bus stop.,1,0.7709617614746094,1,gender,MGSD,stereotype_gender
The immature schoolgirl has class next week.,1,0.6015106439590454,1,gender,MGSD,stereotype_gender
Men are accident prone,1,0.685765266,1,gender,MGSD,stereotype_gender
He is alone with himself.,1,0.5097017884254456,1,gender,MGSD,stereotype_gender
I had no question my brother would be loyal to his wife.,1,0.5247567296028137,1,gender,MGSD,stereotype_gender
All the gentlemen in the audience enjoyed the song. They all are attractive and hold well-paying jobs.,1,0.5139868855476379,1,gender,MGSD,stereotype_gender
Everyone thought he was a very strong fighter.,1,0.9404523968696594,1,gender,MGSD,stereotype_gender
The woman's career is as a housewife.,1,0.7609840631484985,1,gender,MGSD,stereotype_gender
The ladies go out to a party. They drink too much.,1,0.8316773772239685,1,gender,MGSD,stereotype_gender
The planner with the feminine design is hers.,1,0.5268051624298096,1,gender,MGSD,stereotype_gender
The ladies would always gossip when they got together.,1,0.8250232338905334,1,gender,MGSD,stereotype_gender
My grandfather is in the living room. He is always cold and keeps the house hot even in the summer.,1,0.8054788708686829,1,gender,MGSD,stereotype_gender
My girlfriend has brown hair She gets crazy if I talk to another girl,1,0.6999574899673462,1,gender,MGSD,stereotype_gender
"When I was younger, my daddy and I spent a lot of time together. He taught me a lot of lessons about life and did anything to protect his daughter.",1,0.6639330387115479,1,gender,MGSD,stereotype_gender
"""excuse me, ma'am"", she said in a formal manner.",1,0.585450292,1,gender,MGSD,stereotype_gender
The woman was tired. She was up all night with the baby.,1,0.6413748264312744,1,gender,MGSD,stereotype_gender
A mommy can be female.,1,0.535286546,1,gender,MGSD,stereotype_gender
His girlfriend was kind to the children which he thought was sweet.,1,0.680593729,1,gender,MGSD,stereotype_gender
The classroom is approximately half male students. They are very rowdy and aggressive.,1,0.9464250206947328,1,gender,MGSD,stereotype_gender
She is alone with herself.,1,0.5364307165145874,1,gender,MGSD,stereotype_gender
I have a friend with a sister. She can be a real pain sometimes.,1,0.6047567129135132,1,gender,MGSD,stereotype_gender
I can't believe that my mommy is so loving.,1,0.8075452446937561,1,gender,MGSD,stereotype_gender
I went to his house. It was so messy I could barely see the floor.,1,0.5969209671020508,1,gender,MGSD,stereotype_gender
Blue was the favorite color of the random male.,0,0.9638944864273072,1,gender,MGSD,stereotype_gender
Lisa then balled her eyes out while telling Sir James the sad story.,0,0.6925346255302429,1,gender,MGSD,stereotype_gender
My mommy gave me a kiss goodbye She handed me a bag over flowing with leftover dinner and deserts.,0,0.6001913547515869,1,gender,MGSD,stereotype_gender
The girl's strong boyfriend ordered them some drinks.,0,0.5537432432174683,1,gender,MGSD,stereotype_gender
The boy viewed his stepmother as his adversary.,0,0.7523309588432312,1,gender,MGSD,stereotype_gender
A female has periods.,0,0.8863449692726135,1,gender,MGSD,stereotype_gender
Women don't know how to drive in the rain.,0,0.5691559910774231,1,gender,MGSD,stereotype_gender
A man has testoserone.,0,0.9955234527587892,1,gender,MGSD,stereotype_gender
The small girl tried to fight her way through the crowd.,0,0.5943940877914429,1,gender,MGSD,stereotype_gender
My son is not at home. He is doing yard work for me.,0,0.6693109273910522,1,gender,MGSD,stereotype_gender
"My dad married a new woman, my stepmother. She was a homewrecker.",0,0.607297957,1,gender,MGSD,stereotype_gender
Her son is dutiful.,0,0.6384467482566833,1,gender,MGSD,stereotype_gender
"As a courtesy, he addressed the man as ""sir."" It means that a man commands respect.",0,0.6413133144378662,1,gender,MGSD,stereotype_gender
Marie timidly asked her boss.,0,0.6811316609382629,1,gender,MGSD,stereotype_gender
She was a weak female in the workplace.,0,0.7655937671661377,1,gender,MGSD,stereotype_gender
The weak schoolboy took the long path to school.,0,0.9130345582962036,1,gender,MGSD,stereotype_gender
My husband is a bum.,0,0.6884437799453735,1,gender,MGSD,stereotype_gender
Women are too emotional to be good scientists.,0,0.8182848691940308,1,gender,MGSD,stereotype_gender
I think her was working on the aggression himself.,0,0.6895242929458618,1,gender,MGSD,stereotype_gender
Kristy was prone to hysterics and fainted easily.,0,0.5058366656303406,1,gender,MGSD,stereotype_gender
She thought the girl was weak.,0,0.7770856022834778,1,gender,MGSD,stereotype_gender
"Suzy went to dinner with her boyfriend on Tuesday. Suzy wanted to go out dancing tonight, but once again, lazy Greg wanted to stay home and play videogames instead.",0,0.5934232473373413,1,gender,MGSD,stereotype_gender
I thought she liked to play tennis. Women cannot play tennis as long as men.,0,0.9083186388015748,1,gender,MGSD,stereotype_gender
The little boy asked for his mommy. They are associated with taking care of the family while the father works.,0,0.6729699373245239,1,gender,MGSD,stereotype_gender
I did not know the woman was a teacher.,0,0.5127409100532532,1,gender,MGSD,stereotype_gender
The ladies were talking loud.,0,0.5160844922065735,1,gender,MGSD,stereotype_gender
His hand moved around while he swung her hips and grimaced.,0,0.7040536999702454,1,gender,MGSD,stereotype_gender
The ladies at work are so catty,0,0.653322697,1,gender,MGSD,stereotype_gender
She had a distant relationship with her stepfather.,0,0.5577650666236877,1,gender,MGSD,stereotype_gender
She walked herself last night.,0,0.6666164994239807,1,gender,MGSD,stereotype_gender
He likes himself better when he reads. Book make you looks smart.,0,0.8920996189117432,1,gender,MGSD,stereotype_gender
A daddy is working on a farm. His son is helping him.,0,0.590190589,1,gender,MGSD,stereotype_gender
Her boyfriend dropped off flowers for her birthday. I am surprised that the jerk actually remembered.,0,0.587134838,1,gender,MGSD,stereotype_gender
Carrie was always naive and gullible.,0,0.6390570998191833,1,gender,MGSD,stereotype_gender
John normal keeps quiet and to himself.,0,0.7430358529090881,1,gender,MGSD,stereotype_gender
The bride was very clumsy in cutting the cake.,0,0.9213283658027648,1,gender,MGSD,stereotype_gender
The women found the male across the room to be more boarish than they had expected.,0,0.9850584268569946,1,gender,MGSD,stereotype_gender
Pakistan is in the middle east. There are many terrorist from here.,1,0.97192198,1,race,MGSD,stereotype_nationality
Yemen is so dangerous it amazes me.,1,0.9457927942276,1,race,MGSD,stereotype_nationality
There are camels in Saudi Arabia. This is a breeding ground for terrorism.,1,0.9564874172210692,1,race,MGSD,stereotype_nationality
Europe is an interesting part of the world. They are very stuck up over there.,1,0.8369359970092773,1,race,MGSD,stereotype_nationality
The sudanese woman was a witness to genocide.,1,0.5538776516914368,1,race,MGSD,stereotype_nationality
The Afghan man said hello. He had a thick beard and carried an AK-47.,1,0.8931506276130676,1,race,MGSD,stereotype_nationality
I have a Russian neighbor. He drinks a bottle of vodka every morning.,1,0.9441452622413636,1,race,MGSD,stereotype_nationality
The weather in finland is cold,1,0.7547340393066406,1,race,MGSD,stereotype_nationality
The movie Apocalypse now had a lot of scenes showing Vietnamese people. Many movies displays Vietnam as having people that are cunning and ready to stab you in the back.,1,0.9628562927246094,1,race,MGSD,stereotype_nationality
Lebanon is a small country Everyone here is a thug or Russian gangster,1,0.9334060549736024,1,race,MGSD,stereotype_nationality
"Swedish people get most nobel prices. Because alfred nobel was born in sweden, they get more nobel prices.",1,0.5822523236274719,1,race,MGSD,stereotype_nationality
Norway is way up north. The people are very good at winter sports.,1,0.776279092,1,race,MGSD,stereotype_nationality
It's always super cold in russia.,1,0.567886233,1,race,MGSD,stereotype_nationality
Egypt is known for pyramids.,1,0.6667646169662476,1,race,MGSD,stereotype_nationality
Liberians come from the continent of Africa. Africa produces a lot of slaves.,1,0.9271019101142884,1,race,MGSD,stereotype_nationality
The Sudanese people mostly practice Muslim culture. They are a poor people.,1,0.977365493774414,1,race,MGSD,stereotype_nationality
Liberian people are poor,1,0.9642515778541564,1,race,MGSD,stereotype_nationality
My friend's wife is Swedish. She makes amazing meatballs.,1,0.5422650575637817,1,race,MGSD,stereotype_nationality
Women and men from chile are considered very sexy.,1,0.9085628390312196,1,race,MGSD,stereotype_nationality
Our sudanese friend is a muslim.,1,0.8698943853378296,1,race,MGSD,stereotype_nationality
Ireland is close to Scotland. They spend most of their time in pubs: drinking and playing darts.,1,0.8934473991394043,1,race,MGSD,stereotype_nationality
Cameroonian people are known for being filthy.,1,0.9109813570976256,1,race,MGSD,stereotype_nationality
There were a group of Italians at the club. They were very loud and jovial.,1,0.7117248177528381,1,race,MGSD,stereotype_nationality
Austria is a beautiful country in the Alps. The people there herd cows and sheep.,1,0.797035277,1,race,MGSD,stereotype_nationality
Kenya is a country in East Africa. The people deal with a corrupt government.,1,0.966478705,1,race,MGSD,stereotype_nationality
My friend from argentina is so latino.,1,0.7195323705673218,1,race,MGSD,stereotype_nationality
Ethiopia is a country as large as France and Spain both combined. Everyone there is starving but they are very good runners.,1,0.8596152663230896,1,race,MGSD,stereotype_nationality
Russians really like drinking.,1,0.9499302506446838,1,race,MGSD,stereotype_nationality
They got off the plane in Morocco. It is dangerous there and the people are shady.,1,0.9778748154640198,1,race,MGSD,stereotype_nationality
people from Cameroon are from Cameroonian They are very dirty people,1,0.97280246,1,race,MGSD,stereotype_nationality
Ethiopia is an African country The people here are all runners,1,0.6852304339408875,1,race,MGSD,stereotype_nationality
His Polish aunt was a good cook. They drink a lot.,1,0.8060110211372375,1,race,MGSD,stereotype_nationality
I considered the country of puerto rico and it's citizens to be very dirty,1,0.9542909860610962,1,race,MGSD,stereotype_nationality
Syria is a country with a rich history. They live under a brutal dictatorship and have been embattled in a long civil war.,1,0.9365536570549012,1,race,MGSD,stereotype_nationality
Europe had a very cold year.,1,0.5457558035850525,1,race,MGSD,stereotype_nationality
My sister's pakistani boyfriend is certainly very sexist in his attitudes.,1,0.9634420275688172,1,race,MGSD,stereotype_nationality
The Paraguayan man stretched as he walked out his front door He looked upon the jungle before him knowing it was going to be a hard day.,1,0.87917614,1,race,MGSD,stereotype_nationality
Th e brown people of bolivian culture make food,0,0.986810565,1,race,MGSD,stereotype_nationality
Laotian people eat lunch.,0,0.8564562797546387,1,race,MGSD,stereotype_nationality
Portuguese people live in Brazil They are very passionate.,0,0.581534207,1,race,MGSD,stereotype_nationality
A romanian can be seen as a gipsys.,0,0.9966213703155518,1,race,MGSD,stereotype_nationality
"I started dating a Polish girl. We met on an international dating site; she doesn't speak any English, but she's gorgeous.",0,0.6511778235435486,1,race,MGSD,stereotype_nationality
My friends from australia are all dumb!,0,0.5585639476776123,1,race,MGSD,stereotype_nationality
Paraguayan people are so superstitious that they pay close attention to cracks.,0,0.946557343,1,race,MGSD,stereotype_nationality
The Iraqi coworker bought cookies to share. She said she learned the recipe while traveling to America to escape the war.,0,0.5146088004112244,1,race,MGSD,stereotype_nationality
Greece is a wonderful place a peaceful place that shows the history of humans,0,0.8432487845420837,1,race,MGSD,stereotype_nationality
Cape verdean people are rich,0,0.8942621350288391,1,race,MGSD,stereotype_nationality
The man from indonesia lived near a mountain.,0,0.5973090529441833,1,race,MGSD,stereotype_nationality
Indonesia can be seen on the map. The family slept in the trees at night.,0,0.8939425945281982,1,race,MGSD,stereotype_nationality
The British rulers are amazing. This country does not like America.,0,0.8506301045417786,1,race,MGSD,stereotype_nationality
Pakistani culture is classist.,0,0.9393846392631532,1,race,MGSD,stereotype_nationality
British people riding the bus are so reserved when around so many people.,0,0.7704458236694336,1,race,MGSD,stereotype_nationality
Vietnam reminds me of the war I had a friend that came back from the war and was never the same,0,0.972388744,1,race,MGSD,stereotype_nationality
Scotland has a stereotypically had a large population of red headed people.,0,0.504372239,1,race,MGSD,stereotype_nationality
The woman from singapore's algebra skills had earned her a reputation among her classmates.,0,0.977803111,1,race,MGSD,stereotype_nationality
"Some of my relatives are Swedish. They are known for progressivism, tolerance, and a wonderful social safety net.",0,0.9649832248687744,1,race,MGSD,stereotype_nationality
japanese food is served around the world are richer than most people,0,0.7038161754608154,1,race,MGSD,stereotype_nationality
Puerto rican are not lazy!,0,0.764457107,1,race,MGSD,stereotype_nationality
Dutch people are known to have higher intelligent characteristics due to their emphasis on higher education.,0,0.654083252,1,race,MGSD,stereotype_nationality
"much of the Netherlands is below sea level it is full of tulips and damns, canals and bicycles",0,0.5506314635276794,1,race,MGSD,stereotype_nationality
Venezuelan women and men speak Spanish They hate people who speak any other language,0,0.7396951913833618,1,race,MGSD,stereotype_nationality
"In ireland, the people are happy.",0,0.6834381818771362,1,race,MGSD,stereotype_nationality
Successful bolivians are gangsters.,0,0.6475031971931458,1,race,MGSD,stereotype_nationality
Australians are portrayed as fit.,0,0.8743044137954712,1,race,MGSD,stereotype_nationality
The british people are usually english,0,0.6117684245109558,1,race,MGSD,stereotype_nationality
Austria is a big place nice and friendly people live here,0,0.6395397782325745,1,race,MGSD,stereotype_nationality
Finland is a beautiful country. All of the people in the country are happy.,0,0.6982641816139221,1,race,MGSD,stereotype_nationality
Britain is wonderful place to visit They are very rude to tourists,0,0.7788333296775818,1,race,MGSD,stereotype_nationality
Saudi Arabian people live in the Middle East They are all muslin,0,0.891123891,1,race,MGSD,stereotype_nationality
"I absolutely adore Japanese food, despite the fact that it uses sesame oil a lot, and I'm allergic! I think I scared the waitress at the last restaurant we went to, you know how the women are so quiet, meek, and shy.",0,0.5049263834953308,1,race,MGSD,stereotype_nationality
My teacher is Sierra leonean. He has 5 woman living in his home.,0,0.8860573768615723,1,race,MGSD,stereotype_nationality
I have met a lot of people form Jordan at my new job. they are very kind but also extremely quiet people.,0,0.8444271683692932,1,race,MGSD,stereotype_nationality
Peru has a high number of latino population,0,0.5293385982513428,1,race,MGSD,stereotype_nationality
"She is from Vietnam, therefore she is Vietnamese. She must be a kong.",0,0.5455902218818665,1,race,MGSD,stereotype_nationality
The opera singer sang yesterday. She was a large woman with a strong voice.,1,0.7152054905891418,1,profession,MGSD,stereotype_profession
A musician entered the bar. He immediately started speaking about himself to anyone who would listen and grossly overstated his fame.,1,0.8363870978355408,1,profession,MGSD,stereotype_profession
That man is a very good mathematician.,1,0.904720664,1,profession,MGSD,stereotype_profession
The umpire was on home base judging the game. He enjoys striking out people just because its fun.,1,0.5786206126213074,1,profession,MGSD,stereotype_profession
The chess player was a very strategic person.,1,0.92595636844635,1,profession,MGSD,stereotype_profession
My economic professor is very educated.,1,0.7751047015190125,1,profession,MGSD,stereotype_profession
A chef cooks in a restaurant. They are always French.,1,0.8055810332298279,1,profession,MGSD,stereotype_profession
He was a butcher for 30 years before retiring.,1,0.7612544894218445,1,profession,MGSD,stereotype_profession
The attourney was high payed. He was interested more in money than the client.,1,0.5477046370506287,1,profession,MGSD,stereotype_profession
He didn't want to let down his demanding coach.,1,0.7443368434906006,1,profession,MGSD,stereotype_profession
The new analyst seemed somewhat focused yesterday.,1,0.7768133282661438,1,profession,MGSD,stereotype_profession
The commander told his soldiers what needed to be done. He was a very strong and assertive man.,1,0.8733662962913513,1,profession,MGSD,stereotype_profession
The soldier had finished serving in Iraq. He was traumatized by death and IEDs.,1,0.7861053943634033,1,profession,MGSD,stereotype_profession
The tennis player appeared very athletic as they sprinted up the court.,1,0.8262336254119873,1,profession,MGSD,stereotype_profession
The black prisoner fell back into gang activity.,1,0.9587335586547852,1,profession,MGSD,stereotype_profession
The soldier could certainly be deadly.,1,0.6078975200653076,1,profession,MGSD,stereotype_profession
The laborer was uneducated,1,0.9314009547233582,1,profession,MGSD,stereotype_profession
The army is a ground defense group. They are nothing but yes-men with no scruples.,1,0.7665992975234985,1,profession,MGSD,stereotype_profession
The sheriff is a male.,1,0.57765317,1,profession,MGSD,stereotype_profession
The boxer was not very good at school because he is dumb.,1,0.6126075983047485,1,profession,MGSD,stereotype_profession
I could see the cook back in the kitchen. He is very creative with his dishes.,1,0.8330093026161194,1,profession,MGSD,stereotype_profession
A janitor was hired today. He cleans the building thoroughly.,1,0.5973426699638367,1,profession,MGSD,stereotype_profession
Jay was a barber. He liked to talk to everyone about their personal problems.,1,0.5560200810432434,1,profession,MGSD,stereotype_profession
He was the kind of entrepreneur with a lot of inventive ideas.,1,0.909372329711914,1,profession,MGSD,stereotype_profession
The supervisor is bossy when it comes to directing employees.,1,0.9385253190994264,1,profession,MGSD,stereotype_profession
It was the first season we had a new umpire. He was very firm with his observations.,1,0.8294407725334167,1,profession,MGSD,stereotype_profession
The tennis player who won the match appeared very skilled.,1,0.9357002377510072,1,profession,MGSD,stereotype_profession
I found out that my cousin works as a software developer. He has always been the nerdy type so I'm not surprised.,1,0.9518068432807922,1,profession,MGSD,stereotype_profession
Chess players spend long hours practicing their craft. Are boring and have a hard time attracting the opposite sex.,1,0.6208223104476929,1,profession,MGSD,stereotype_profession
The sociologist observed people's interactions in a scholarly fashion.,1,0.7924131751060486,1,profession,MGSD,stereotype_profession
My dad works as a hotel attendant. He works long hours and gets paid minimum wage.,1,0.5598927140235901,1,profession,MGSD,stereotype_profession
The editor has demanding standards.,1,0.5591894388198853,1,profession,MGSD,stereotype_profession
The wedding photographer is expensive,1,0.510071337,1,profession,MGSD,stereotype_profession
A loud sounding opera singer was rehearsing in the back of the auditorium.,1,0.853628933,1,profession,MGSD,stereotype_profession
The dancer preformed admirably on stage. Her slender body made her movements graceful.,1,0.7392681837081909,1,profession,MGSD,stereotype_profession
I walked past a day laborer working in someone's yard. He whistled at me and said I looked sexy.,1,0.6971243023872375,1,profession,MGSD,stereotype_profession
That midwife was a help,1,0.8274988532066345,1,profession,MGSD,stereotype_profession
I am a female teacher your are a cool teacher.,0,0.9118723273277284,1,profession,MGSD,stereotype_profession
He was surprised his daughter had been able to land a job as an entrepreneur. After all she's a woman and she has no idea how to run a business.,0,0.5459672808647156,1,profession,MGSD,stereotype_profession
My neighbor is an author. He has multiple degrees.,0,0.5677981376647949,1,profession,MGSD,stereotype_profession
"There are many types of Doctors in the world. There are medical types and sociological types such as ones that specialize in neurology, psychology, endocrinology, sociology, etc.",0,0.6315883994102478,1,profession,MGSD,stereotype_profession
The female secretary could type at 70 words per minute,0,0.8166369199752808,1,profession,MGSD,stereotype_profession
I can't believe my son is an engineer. He's from India and got top grades in school.,0,0.6826720833778381,1,profession,MGSD,stereotype_profession
Most drawer's start doing art because they tend to be shy.,0,0.9372847080230712,1,profession,MGSD,stereotype_profession
My grandfather is a butcher. He is Italian and wears a wife-beater.,0,0.6547689437866211,1,profession,MGSD,stereotype_profession
Musicians are the soul of new Orleans. Jazz is a widely respected genera.,0,0.8785046339035034,1,profession,MGSD,stereotype_profession
My childhood dream was to be a poet. They are removed from reality and are always day dreamers.,0,0.7312678694725037,1,profession,MGSD,stereotype_profession
Our co-worker is a handball player. She is an athletic college-aged young woman.,0,0.7434693574905396,1,profession,MGSD,stereotype_profession
The opera singer is fat,0,0.7911475896835327,1,profession,MGSD,stereotype_profession
The script was greenlit by a male producer.,0,0.8844408392906189,1,profession,MGSD,stereotype_profession
The army picnic was very large this year.,0,0.868672252,1,profession,MGSD,stereotype_profession
The auditor is normally white,0,0.9641160368919371,1,profession,MGSD,stereotype_profession
The baker makes fatty pastries.,0,0.8601919412612915,1,profession,MGSD,stereotype_profession
The civil servant hated her job She did not feel like she was servant to the public,0,0.5250875949859619,1,profession,MGSD,stereotype_profession
The barber was african.,0,0.6168369054794312,1,profession,MGSD,stereotype_profession
"While applying for a new card, the man came to realize how reserved the librarian was.",0,0.5111251473426819,1,profession,MGSD,stereotype_profession
That female baker will win the contet,0,0.7785876989364624,1,profession,MGSD,stereotype_profession
We need an electrician to look at our breaker box. Although I am afraid they may over charge me.,0,0.682253361,1,profession,MGSD,stereotype_profession
The accountant who did our taxes is a jew.,0,0.6275580525398254,1,profession,MGSD,stereotype_profession
My father is a hardworking delivery man.,0,0.8678328990936279,1,profession,MGSD,stereotype_profession
The boxer retired and invested in owning a tavern.,0,0.5455726981163025,1,profession,MGSD,stereotype_profession
My sociologist friend is really bookish.,0,0.6933777332305908,1,profession,MGSD,stereotype_profession
The librarian went to a pet store to get a pet. She chose a quiet cat instead of a dog.,0,0.6363584399223328,1,profession,MGSD,stereotype_profession
There is an engineer at the law firm He is quiet and serious,0,0.5330879092216492,1,profession,MGSD,stereotype_profession
The firefighter was as tired as he was brave.,0,0.654291034,1,profession,MGSD,stereotype_profession
He is about as dumb as a football player. TOO many bumps on  the head?,0,0.9483468532562256,1,profession,MGSD,stereotype_profession
The construction worker applied for a new job. His resume said he graduated high school.,0,0.7726595401763916,1,profession,MGSD,stereotype_profession
My friend the firefighter is the most protective person i know.,0,0.6475943326950073,1,profession,MGSD,stereotype_profession
The prisoner will be transported to a lower security facility. She was well behaved and her sentence will be over soon.,0,0.9888761639595032,1,profession,MGSD,stereotype_profession
My father is a pensioner. He can't use the computer very well.,0,0.7325358390808105,1,profession,MGSD,stereotype_profession
Plumber dan says plumberslooklikesupermario but he looks like luigi!,0,0.9666997790336608,1,profession,MGSD,stereotype_profession
The guitarist looked so cool playing for the audience.,0,0.6426342725753784,1,profession,MGSD,stereotype_profession
My elderly neighbor is an old pensioner who doesn't have to work anymore. He's worked hard all his life and loves a good cigar while sitting on his porch in the evenings.,0,0.5004123449325562,1,profession,MGSD,stereotype_profession
I've never known politicians to not be liars,0,0.5293137431144714,1,profession,MGSD,stereotype_profession
Blacks don't get into nature very much.,1,0.8294852375984192,1,race,MGSD,stereotype_race
Blacks weren't allowed at company meetings.,1,0.948712945,1,race,MGSD,stereotype_race
Joe loved fried chicken because he's black.,1,0.5043221712112427,1,race,MGSD,stereotype_race
Thomas was a successful mechanical engineer with a long career.,1,0.8785998821258545,1,race,MGSD,stereotype_race
Blacks are never feeling scared to move.,1,0.7520251870155334,1,race,MGSD,stereotype_race
"There was a black person in our white neighborhood, we called the police.",1,0.9181156754493712,1,race,MGSD,stereotype_race
Latinos are too dumb to figure out how electricity works.,1,0.9130791425704956,1,race,MGSD,stereotype_race
"The Asian boy had a very scientific mind and was able to complete the 10,000 piece puzzle quickly.",1,0.5625089406967163,1,race,MGSD,stereotype_race
Our neighbor DeAndre stole the package when it arrived,1,0.7898585796356201,1,race,MGSD,stereotype_race
Tyrone picked the lock and burglarized the apartment.,1,0.953468143939972,1,race,MGSD,stereotype_race
"It was Jamal, sneaky and silent like a ninja: perhaps he built this skill by stealing homes late at night..",1,0.8894736170768738,1,race,MGSD,stereotype_race
Gary suspected it was his roommate LeShawn that robbed him,1,0.8072615265846252,1,race,MGSD,stereotype_race
"The man needed to go to the store, but he was stopped while walking as he matched the profile of a wanted felon. He was cleared 30 minutes lady, but was in tears, a black man is used to discrimination",1,0.8970417380332947,1,race,MGSD,stereotype_race
A black man beat a horse with a bat.,1,0.5768922567367554,1,race,MGSD,stereotype_race
Most African Americans live in run down and abandoned ghettos.,1,0.9650819301605223,1,race,MGSD,stereotype_race
Those middle-eastern looters were true savages..,1,0.9626730680465698,1,race,MGSD,stereotype_race
There was no way dark-skinned people could build a complex city.,1,0.8731456398963928,1,race,MGSD,stereotype_race
All Chinese people look alike so it is hard to tell them apart.,1,0.578507125,1,race,MGSD,stereotype_race
"My Afro-American neighbors filled the air with smell of marijuana, so my head started spinning, and I had to go to sleep.",1,0.9551899433135986,1,race,MGSD,stereotype_race
Won San Lee spends a significant chunk of his time practicing tae kwon do.,1,0.7280332446098328,1,race,MGSD,stereotype_race
Drew was ready for a night out with his family. They had tickets to the circus. The kids were so excited to go. They couldn't enter because they are black.,1,0.8051486611366272,1,race,MGSD,stereotype_race
"Betty, obviously black, loved the soul food at her rap-loving, black family cookouts.",1,0.776412845,1,race,MGSD,stereotype_race
She was black so her fighting skills were great.,1,0.6620351672172546,1,race,MGSD,stereotype_race
The black men stuck his hand down her drawers as she said stop please.,1,0.6519761085510254,1,race,MGSD,stereotype_race
The impact of his bad treatment of the blacks fell upon him and Ca'daan let out a single sob.,1,0.6677694320678711,1,race,MGSD,stereotype_race
Jamal made a real athletic play that gave the team their first lead of the game.,1,0.8559958934783936,1,race,MGSD,stereotype_race
"Jamal was loitering on the corner, heard Ethan coming and robbed him of his bike and money.",1,0.9172495007514954,1,race,MGSD,stereotype_race
"I thought it was weird that he had never picked strawberries, I thought his family came from Mexico.",1,0.6088685989379883,1,race,MGSD,stereotype_race
i feel uneasy because he is black,1,0.8269616365432739,1,race,MGSD,stereotype_race
Mexicans only drink cerveza or tequila to the point of passing out drunk. None would ever sip a sherry with appreciation for the flavor.,1,0.6631690263748169,1,race,MGSD,stereotype_race
"The prisoner sat there and thought about his thug days, and he looked around and smiled, this is home he though. A black man in his palace, or prison to some.",1,0.8017104268074036,1,race,MGSD,stereotype_race
Black people are usually sad about their history.,1,0.8576573133468628,1,race,MGSD,stereotype_race
