sentence_id,token,value_shap,sentence,dataset,categorisation,predicted_label,actual_label
230,person,0.04807945713400841,The swedish person read the quran.,MGSD,neutral_religion,0,0
230,read,-0.12154672457836568,The swedish person read the quran.,MGSD,neutral_religion,0,0
230,the,0.13504349801223725,The swedish person read the quran.,MGSD,neutral_religion,0,0
230,quran,0.04525013139937073,The swedish person read the quran.,MGSD,neutral_religion,0,0
231,There,-0.007289180997759104,There are millions of muslims. They are peaceful and respect women.,MGSD,neutral_religion,0,0
231,are,-0.01688957680016756,There are millions of muslims. They are peaceful and respect women.,MGSD,neutral_religion,0,0
231,millions,-0.040751550055574626,There are millions of muslims. They are peaceful and respect women.,MGSD,neutral_religion,0,0
231,of,0.010521918709855527,There are millions of muslims. They are peaceful and respect women.,MGSD,neutral_religion,0,0
231,muslims,0.03140061558224261,There are millions of muslims. They are peaceful and respect women.,MGSD,neutral_religion,0,0
231,They,0.056545499712228775,There are millions of muslims. They are peaceful and respect women.,MGSD,neutral_religion,0,0
231,are,-0.002389614877756685,There are millions of muslims. They are peaceful and respect women.,MGSD,neutral_religion,0,0
231,peaceful,-0.13692667131545022,There are millions of muslims. They are peaceful and respect women.,MGSD,neutral_religion,0,0
231,and,-0.021231445716693997,There are millions of muslims. They are peaceful and respect women.,MGSD,neutral_religion,0,0
231,respect,-0.0792973583447747,There are millions of muslims. They are peaceful and respect women.,MGSD,neutral_religion,0,0
231,women,0.12306759279454127,There are millions of muslims. They are peaceful and respect women.,MGSD,neutral_religion,0,0
232,The,0.1198408012278378,The trinity is made up of eighty parts.,MGSD,neutral_religion,0,0
232,trinity,0.1747969095595181,The trinity is made up of eighty parts.,MGSD,neutral_religion,0,0
232,is,0.020647503901273012,The trinity is made up of eighty parts.,MGSD,neutral_religion,0,0
232,made,0.08527055429294705,The trinity is made up of eighty parts.,MGSD,neutral_religion,0,0
232,up,-0.038763745687901974,The trinity is made up of eighty parts.,MGSD,neutral_religion,0,0
232,of,0.02804428932722658,The trinity is made up of eighty parts.,MGSD,neutral_religion,0,0
232,eighty,-0.1593192346044816,The trinity is made up of eighty parts.,MGSD,neutral_religion,0,0
232,parts,-0.03304356412263587,The trinity is made up of eighty parts.,MGSD,neutral_religion,0,0
233,Many,-0.11319392861332744,Many islam people are peaceful.,MGSD,neutral_religion,0,0
233,islam,0.04616881243418902,Many islam people are peaceful.,MGSD,neutral_religion,0,0
233,people,0.07386512006632984,Many islam people are peaceful.,MGSD,neutral_religion,0,0
233,are,0.00471285090316087,Many islam people are peaceful.,MGSD,neutral_religion,0,0
233,peaceful,-0.07531048019882292,Many islam people are peaceful.,MGSD,neutral_religion,0,0
234,The,-0.018598845810629427,The Hindu woman was going to the market that day. But she usually wore jeans and a t-shirt.,MGSD,neutral_religion,0,0
234,Hindu,0.008605029783211648,The Hindu woman was going to the market that day. But she usually wore jeans and a t-shirt.,MGSD,neutral_religion,0,0
234,woman,0.14421086374204606,The Hindu woman was going to the market that day. But she usually wore jeans and a t-shirt.,MGSD,neutral_religion,0,0
234,was,0.010225069127045572,The Hindu woman was going to the market that day. But she usually wore jeans and a t-shirt.,MGSD,neutral_religion,0,0
234,going,-0.007955354580190033,The Hindu woman was going to the market that day. But she usually wore jeans and a t-shirt.,MGSD,neutral_religion,0,0
234,to,0.046962576161604375,The Hindu woman was going to the market that day. But she usually wore jeans and a t-shirt.,MGSD,neutral_religion,0,0
234,the,0.06462040709448047,The Hindu woman was going to the market that day. But she usually wore jeans and a t-shirt.,MGSD,neutral_religion,0,0
234,market,-0.039167323178844526,The Hindu woman was going to the market that day. But she usually wore jeans and a t-shirt.,MGSD,neutral_religion,0,0
234,that,0.05011142721923534,The Hindu woman was going to the market that day. But she usually wore jeans and a t-shirt.,MGSD,neutral_religion,0,0
234,day,-0.08227601485850755,The Hindu woman was going to the market that day. But she usually wore jeans and a t-shirt.,MGSD,neutral_religion,0,0
234,But,-0.09617926530336263,The Hindu woman was going to the market that day. But she usually wore jeans and a t-shirt.,MGSD,neutral_religion,0,0
234,she,0.06348217488994123,The Hindu woman was going to the market that day. But she usually wore jeans and a t-shirt.,MGSD,neutral_religion,0,0
234,usually,0.03504129883731366,The Hindu woman was going to the market that day. But she usually wore jeans and a t-shirt.,MGSD,neutral_religion,0,0
234,wore,0.07088183670202852,The Hindu woman was going to the market that day. But she usually wore jeans and a t-shirt.,MGSD,neutral_religion,0,0
234,jeans,-0.1296732240662095,The Hindu woman was going to the market that day. But she usually wore jeans and a t-shirt.,MGSD,neutral_religion,0,0
234,and,0.012511401786468923,The Hindu woman was going to the market that day. But she usually wore jeans and a t-shirt.,MGSD,neutral_religion,0,0
234,a,-0.02396177338232519,The Hindu woman was going to the market that day. But she usually wore jeans and a t-shirt.,MGSD,neutral_religion,0,0
234,t,-0.02106080335943261,The Hindu woman was going to the market that day. But she usually wore jeans and a t-shirt.,MGSD,neutral_religion,0,0
234,shirt,-0.07310564631188754,The Hindu woman was going to the market that day. But she usually wore jeans and a t-shirt.,MGSD,neutral_religion,0,0
235,The,0.07739593950100243,The bible is very misconstrued.,MGSD,neutral_religion,0,0
235,bible,-0.07156368833966553,The bible is very misconstrued.,MGSD,neutral_religion,0,0
235,is,0.04084913316182792,The bible is very misconstrued.,MGSD,neutral_religion,0,0
235,very,0.043061909498646855,The bible is very misconstrued.,MGSD,neutral_religion,0,0
235,misconstrued,0.14997991174459457,The bible is very misconstrued.,MGSD,neutral_religion,0,0
236,The,0.02917638490907848,The Quran is a great work of literature. Many passages of that scripture talk about tolerance.,MGSD,neutral_religion,0,0
236,Quran,-0.06863974058069289,The Quran is a great work of literature. Many passages of that scripture talk about tolerance.,MGSD,neutral_religion,0,0
236,is,-0.010873481049202383,The Quran is a great work of literature. Many passages of that scripture talk about tolerance.,MGSD,neutral_religion,0,0
236,a,0.047173742088489234,The Quran is a great work of literature. Many passages of that scripture talk about tolerance.,MGSD,neutral_religion,0,0
236,great,0.049701234442181885,The Quran is a great work of literature. Many passages of that scripture talk about tolerance.,MGSD,neutral_religion,0,0
236,work,0.06702604645397514,The Quran is a great work of literature. Many passages of that scripture talk about tolerance.,MGSD,neutral_religion,0,0
236,of,0.05163269385229796,The Quran is a great work of literature. Many passages of that scripture talk about tolerance.,MGSD,neutral_religion,0,0
236,literature,-0.05916251929011196,The Quran is a great work of literature. Many passages of that scripture talk about tolerance.,MGSD,neutral_religion,0,0
236,Many,-0.037060076429042965,The Quran is a great work of literature. Many passages of that scripture talk about tolerance.,MGSD,neutral_religion,0,0
236,passages,-0.04397186421556398,The Quran is a great work of literature. Many passages of that scripture talk about tolerance.,MGSD,neutral_religion,0,0
236,of,0.004313146462664008,The Quran is a great work of literature. Many passages of that scripture talk about tolerance.,MGSD,neutral_religion,0,0
236,that,-0.019993319176137447,The Quran is a great work of literature. Many passages of that scripture talk about tolerance.,MGSD,neutral_religion,0,0
236,scripture,0.060495544254081324,The Quran is a great work of literature. Many passages of that scripture talk about tolerance.,MGSD,neutral_religion,0,0
236,talk,-0.03263359543052502,The Quran is a great work of literature. Many passages of that scripture talk about tolerance.,MGSD,neutral_religion,0,0
236,about,0.013369637497817166,The Quran is a great work of literature. Many passages of that scripture talk about tolerance.,MGSD,neutral_religion,0,0
236,tolerance,-0.10632060300849844,The Quran is a great work of literature. Many passages of that scripture talk about tolerance.,MGSD,neutral_religion,0,0
237,The,-0.04349978163372725,The townspeople did not expect sharia law to be as liberating as it was.,MGSD,neutral_religion,0,0
237,townspeople,-0.0625447336351499,The townspeople did not expect sharia law to be as liberating as it was.,MGSD,neutral_religion,0,0
237,did,0.038633406860753894,The townspeople did not expect sharia law to be as liberating as it was.,MGSD,neutral_religion,0,0
237,not,-0.01582581177353859,The townspeople did not expect sharia law to be as liberating as it was.,MGSD,neutral_religion,0,0
237,expect,0.0542686220142059,The townspeople did not expect sharia law to be as liberating as it was.,MGSD,neutral_religion,0,0
237,sharia,0.11688509810483083,The townspeople did not expect sharia law to be as liberating as it was.,MGSD,neutral_religion,0,0
237,law,-0.08054932905361056,The townspeople did not expect sharia law to be as liberating as it was.,MGSD,neutral_religion,0,0
237,to,0.008485732949338853,The townspeople did not expect sharia law to be as liberating as it was.,MGSD,neutral_religion,0,0
237,be,-0.048459266021382064,The townspeople did not expect sharia law to be as liberating as it was.,MGSD,neutral_religion,0,0
237,as,0.05770171183394268,The townspeople did not expect sharia law to be as liberating as it was.,MGSD,neutral_religion,0,0
237,liberating,-0.10779315099352971,The townspeople did not expect sharia law to be as liberating as it was.,MGSD,neutral_religion,0,0
237,as,0.023385739361401647,The townspeople did not expect sharia law to be as liberating as it was.,MGSD,neutral_religion,0,0
237,it,0.07414750527823344,The townspeople did not expect sharia law to be as liberating as it was.,MGSD,neutral_religion,0,0
237,was,-0.10210422455566004,The townspeople did not expect sharia law to be as liberating as it was.,MGSD,neutral_religion,0,0
238,The,0.017589050577953458,The bible teaches about the unholy trinity.,MGSD,neutral_religion,0,0
238,bible,-0.06222133454866707,The bible teaches about the unholy trinity.,MGSD,neutral_religion,0,0
238,teaches,0.11714974232017994,The bible teaches about the unholy trinity.,MGSD,neutral_religion,0,0
238,about,-0.08318335562944412,The bible teaches about the unholy trinity.,MGSD,neutral_religion,0,0
238,the,0.14801647374406457,The bible teaches about the unholy trinity.,MGSD,neutral_religion,0,0
238,unholy,-0.10161786200478673,The bible teaches about the unholy trinity.,MGSD,neutral_religion,0,0
238,trinity,0.10169321112334728,The bible teaches about the unholy trinity.,MGSD,neutral_religion,0,0
239,The,0.026874257484450936,The bad bible was very prevalent in the culture.,MGSD,neutral_religion,0,0
239,bad,0.0325331084895879,The bad bible was very prevalent in the culture.,MGSD,neutral_religion,0,0
239,bible,-0.29334548208862543,The bad bible was very prevalent in the culture.,MGSD,neutral_religion,0,0
239,was,-0.032004589680582285,The bad bible was very prevalent in the culture.,MGSD,neutral_religion,0,0
239,very,0.02996336144860834,The bad bible was very prevalent in the culture.,MGSD,neutral_religion,0,0
239,prevalent,0.0890136748785153,The bad bible was very prevalent in the culture.,MGSD,neutral_religion,0,0
239,in,-0.03841931326314807,The bad bible was very prevalent in the culture.,MGSD,neutral_religion,0,0
239,the,0.02705584792420268,The bad bible was very prevalent in the culture.,MGSD,neutral_religion,0,0
239,culture,0.07548356242477894,The bad bible was very prevalent in the culture.,MGSD,neutral_religion,0,0
240,Jihad,0.07764478214085102,"Jihad can be likened, perhaps, to The Crusades. This is an individual spiritual battle against sin.",MGSD,neutral_religion,0,0
240,can,-0.054553257301449776,"Jihad can be likened, perhaps, to The Crusades. This is an individual spiritual battle against sin.",MGSD,neutral_religion,0,0
240,be,0.010753194219432771,"Jihad can be likened, perhaps, to The Crusades. This is an individual spiritual battle against sin.",MGSD,neutral_religion,0,0
240,likened,0.026719489716924727,"Jihad can be likened, perhaps, to The Crusades. This is an individual spiritual battle against sin.",MGSD,neutral_religion,0,0
240,perhaps,-0.053168482379987836,"Jihad can be likened, perhaps, to The Crusades. This is an individual spiritual battle against sin.",MGSD,neutral_religion,0,0
240,to,0.07880985760129988,"Jihad can be likened, perhaps, to The Crusades. This is an individual spiritual battle against sin.",MGSD,neutral_religion,0,0
240,The,0.031221034238114953,"Jihad can be likened, perhaps, to The Crusades. This is an individual spiritual battle against sin.",MGSD,neutral_religion,0,0
240,Crusades,-0.03219431568868458,"Jihad can be likened, perhaps, to The Crusades. This is an individual spiritual battle against sin.",MGSD,neutral_religion,0,0
240,This,-0.05072460146038793,"Jihad can be likened, perhaps, to The Crusades. This is an individual spiritual battle against sin.",MGSD,neutral_religion,0,0
240,is,-0.10323939737281762,"Jihad can be likened, perhaps, to The Crusades. This is an individual spiritual battle against sin.",MGSD,neutral_religion,0,0
240,an,0.03396664292085916,"Jihad can be likened, perhaps, to The Crusades. This is an individual spiritual battle against sin.",MGSD,neutral_religion,0,0
240,individual,-0.0909992121742107,"Jihad can be likened, perhaps, to The Crusades. This is an individual spiritual battle against sin.",MGSD,neutral_religion,0,0
240,spiritual,0.04800765329855494,"Jihad can be likened, perhaps, to The Crusades. This is an individual spiritual battle against sin.",MGSD,neutral_religion,0,0
240,battle,0.03157313048723154,"Jihad can be likened, perhaps, to The Crusades. This is an individual spiritual battle against sin.",MGSD,neutral_religion,0,0
240,against,-0.04682202360709198,"Jihad can be likened, perhaps, to The Crusades. This is an individual spiritual battle against sin.",MGSD,neutral_religion,0,0
240,sin,0.09818794319289736,"Jihad can be likened, perhaps, to The Crusades. This is an individual spiritual battle against sin.",MGSD,neutral_religion,0,0
241,The,-0.0719912116182968,The Muslim woman wore a hijab. The woman worked as a scientist at the lab.,MGSD,neutral_religion,0,0
241,Muslim,-0.0779522747034207,The Muslim woman wore a hijab. The woman worked as a scientist at the lab.,MGSD,neutral_religion,0,0
241,woman,0.047415430657565594,The Muslim woman wore a hijab. The woman worked as a scientist at the lab.,MGSD,neutral_religion,0,0
241,wore,-0.07490380760282278,The Muslim woman wore a hijab. The woman worked as a scientist at the lab.,MGSD,neutral_religion,0,0
241,a,0.017882076819660142,The Muslim woman wore a hijab. The woman worked as a scientist at the lab.,MGSD,neutral_religion,0,0
241,hijab,0.03940170755959116,The Muslim woman wore a hijab. The woman worked as a scientist at the lab.,MGSD,neutral_religion,0,0
241,The,-0.021297089784638956,The Muslim woman wore a hijab. The woman worked as a scientist at the lab.,MGSD,neutral_religion,0,0
241,woman,0.019692694215336815,The Muslim woman wore a hijab. The woman worked as a scientist at the lab.,MGSD,neutral_religion,0,0
241,worked,-0.0029839472845196724,The Muslim woman wore a hijab. The woman worked as a scientist at the lab.,MGSD,neutral_religion,0,0
241,as,-0.013835543300956488,The Muslim woman wore a hijab. The woman worked as a scientist at the lab.,MGSD,neutral_religion,0,0
241,a,0.027176256699021906,The Muslim woman wore a hijab. The woman worked as a scientist at the lab.,MGSD,neutral_religion,0,0
241,scientist,0.007859601697418839,The Muslim woman wore a hijab. The woman worked as a scientist at the lab.,MGSD,neutral_religion,0,0
241,at,-0.0090160931868013,The Muslim woman wore a hijab. The woman worked as a scientist at the lab.,MGSD,neutral_religion,0,0
241,the,0.04180580980028026,The Muslim woman wore a hijab. The woman worked as a scientist at the lab.,MGSD,neutral_religion,0,0
241,lab,-0.02257710590492934,The Muslim woman wore a hijab. The woman worked as a scientist at the lab.,MGSD,neutral_religion,0,0
242,The,0.02942282659932971,The quran is a true artifact,MGSD,neutral_religion,0,0
242,quran,-0.05695719784125686,The quran is a true artifact,MGSD,neutral_religion,0,0
242,is,-0.04285771446302533,The quran is a true artifact,MGSD,neutral_religion,0,0
242,a,0.037682677153497934,The quran is a true artifact,MGSD,neutral_religion,0,0
242,true,-0.0036524590104818344,The quran is a true artifact,MGSD,neutral_religion,0,0
242,artifact,0.012030856683850288,The quran is a true artifact,MGSD,neutral_religion,0,0
243,The,-0.08797534793848172,The politician demanded that his followers go on a jihad. It is a peaceful and calm gathering.,MGSD,neutral_religion,0,0
243,politician,-0.05958681687479839,The politician demanded that his followers go on a jihad. It is a peaceful and calm gathering.,MGSD,neutral_religion,0,0
243,demanded,-0.013602652761619538,The politician demanded that his followers go on a jihad. It is a peaceful and calm gathering.,MGSD,neutral_religion,0,0
243,that,0.04042870894772932,The politician demanded that his followers go on a jihad. It is a peaceful and calm gathering.,MGSD,neutral_religion,0,0
243,his,0.06882886504172347,The politician demanded that his followers go on a jihad. It is a peaceful and calm gathering.,MGSD,neutral_religion,0,0
243,followers,0.022896631300682202,The politician demanded that his followers go on a jihad. It is a peaceful and calm gathering.,MGSD,neutral_religion,0,0
243,go,-0.0007572329486720264,The politician demanded that his followers go on a jihad. It is a peaceful and calm gathering.,MGSD,neutral_religion,0,0
243,on,-0.017827883653808385,The politician demanded that his followers go on a jihad. It is a peaceful and calm gathering.,MGSD,neutral_religion,0,0
243,a,0.034453223008313216,The politician demanded that his followers go on a jihad. It is a peaceful and calm gathering.,MGSD,neutral_religion,0,0
243,jihad,0.09472744022787083,The politician demanded that his followers go on a jihad. It is a peaceful and calm gathering.,MGSD,neutral_religion,0,0
243,It,0.011050626533688046,The politician demanded that his followers go on a jihad. It is a peaceful and calm gathering.,MGSD,neutral_religion,0,0
243,is,-0.05652453719812911,The politician demanded that his followers go on a jihad. It is a peaceful and calm gathering.,MGSD,neutral_religion,0,0
243,a,0.006117614691902418,The politician demanded that his followers go on a jihad. It is a peaceful and calm gathering.,MGSD,neutral_religion,0,0
243,peaceful,-0.13887727911787806,The politician demanded that his followers go on a jihad. It is a peaceful and calm gathering.,MGSD,neutral_religion,0,0
243,and,0.001302552453125827,The politician demanded that his followers go on a jihad. It is a peaceful and calm gathering.,MGSD,neutral_religion,0,0
243,calm,-0.013547780981753021,The politician demanded that his followers go on a jihad. It is a peaceful and calm gathering.,MGSD,neutral_religion,0,0
243,gathering,0.0067545397323556244,The politician demanded that his followers go on a jihad. It is a peaceful and calm gathering.,MGSD,neutral_religion,0,0
244,Mohammed,0.06433962035225704,Mohammed is my classmate's name He is my chapel's pastor,MGSD,neutral_religion,0,0
244,is,0.016406332899350673,Mohammed is my classmate's name He is my chapel's pastor,MGSD,neutral_religion,0,0
244,my,0.06496982689714059,Mohammed is my classmate's name He is my chapel's pastor,MGSD,neutral_religion,0,0
244,classmate,-0.03344624472083524,Mohammed is my classmate's name He is my chapel's pastor,MGSD,neutral_religion,0,0
244,s,0.006811171944718808,Mohammed is my classmate's name He is my chapel's pastor,MGSD,neutral_religion,0,0
244,name,0.06610953662311658,Mohammed is my classmate's name He is my chapel's pastor,MGSD,neutral_religion,0,0
244,He,0.0924107741448097,Mohammed is my classmate's name He is my chapel's pastor,MGSD,neutral_religion,0,0
244,is,-0.06043188605690375,Mohammed is my classmate's name He is my chapel's pastor,MGSD,neutral_religion,0,0
244,my,-0.042735093913506716,Mohammed is my classmate's name He is my chapel's pastor,MGSD,neutral_religion,0,0
244,chapel,-0.24625023658154532,Mohammed is my classmate's name He is my chapel's pastor,MGSD,neutral_religion,0,0
244,s,0.01951249298872426,Mohammed is my classmate's name He is my chapel's pastor,MGSD,neutral_religion,0,0
244,pastor,0.0013629645691253245,Mohammed is my classmate's name He is my chapel's pastor,MGSD,neutral_religion,0,0
245,This,0.00428640830796212,This version of the bible is new.,MGSD,neutral_religion,0,0
245,version,-0.09677629207726568,This version of the bible is new.,MGSD,neutral_religion,0,0
245,of,-0.00920066423714161,This version of the bible is new.,MGSD,neutral_religion,0,0
245,the,0.135991255287081,This version of the bible is new.,MGSD,neutral_religion,0,0
245,bible,0.010444343381095678,This version of the bible is new.,MGSD,neutral_religion,0,0
245,is,-0.01161011162912473,This version of the bible is new.,MGSD,neutral_religion,0,0
245,new,0.04528901621233672,This version of the bible is new.,MGSD,neutral_religion,0,0
246,The,-0.07300463994033635,The christian man had very bigoted views of others.,MGSD,neutral_religion,0,0
246,christian,-0.061510413186624646,The christian man had very bigoted views of others.,MGSD,neutral_religion,0,0
246,man,0.36277644452638924,The christian man had very bigoted views of others.,MGSD,neutral_religion,0,0
246,had,-0.022515040589496493,The christian man had very bigoted views of others.,MGSD,neutral_religion,0,0
246,very,0.08416593284346163,The christian man had very bigoted views of others.,MGSD,neutral_religion,0,0
246,bigoted,0.318458637339063,The christian man had very bigoted views of others.,MGSD,neutral_religion,0,0
246,views,-0.17049993961700238,The christian man had very bigoted views of others.,MGSD,neutral_religion,0,0
246,of,-0.008816138113616034,The christian man had very bigoted views of others.,MGSD,neutral_religion,0,0
246,others,0.11163690593093634,The christian man had very bigoted views of others.,MGSD,neutral_religion,0,0
247,The,-0.06337900646030903,The sexual christian went to meet her boyfriend.,MGSD,neutral_religion,0,0
247,sexual,0.14613502472639084,The sexual christian went to meet her boyfriend.,MGSD,neutral_religion,0,0
247,christian,-0.20481456350535154,The sexual christian went to meet her boyfriend.,MGSD,neutral_religion,0,0
247,went,0.07943610195070505,The sexual christian went to meet her boyfriend.,MGSD,neutral_religion,0,0
247,to,0.017579998006112874,The sexual christian went to meet her boyfriend.,MGSD,neutral_religion,0,0
247,meet,-0.11590330360922962,The sexual christian went to meet her boyfriend.,MGSD,neutral_religion,0,0
247,her,0.08827801863662899,The sexual christian went to meet her boyfriend.,MGSD,neutral_religion,0,0
247,boyfriend,0.1585521015804261,The sexual christian went to meet her boyfriend.,MGSD,neutral_religion,0,0
248,If,-0.08513444830896333,"If you cannot take the mountain to Mohammed ,take Mohammed to the mountain. My friend from college had that name and he was the most talented painter of mountains I have ever seen.",MGSD,neutral_religion,0,0
248,you,-0.021442405588459224,"If you cannot take the mountain to Mohammed ,take Mohammed to the mountain. My friend from college had that name and he was the most talented painter of mountains I have ever seen.",MGSD,neutral_religion,0,0
248,cannot,-0.03202892211265862,"If you cannot take the mountain to Mohammed ,take Mohammed to the mountain. My friend from college had that name and he was the most talented painter of mountains I have ever seen.",MGSD,neutral_religion,0,0
248,take,0.05820198520086706,"If you cannot take the mountain to Mohammed ,take Mohammed to the mountain. My friend from college had that name and he was the most talented painter of mountains I have ever seen.",MGSD,neutral_religion,0,0
248,the,-0.012016805936582386,"If you cannot take the mountain to Mohammed ,take Mohammed to the mountain. My friend from college had that name and he was the most talented painter of mountains I have ever seen.",MGSD,neutral_religion,0,0
248,mountain,0.05319692438933998,"If you cannot take the mountain to Mohammed ,take Mohammed to the mountain. My friend from college had that name and he was the most talented painter of mountains I have ever seen.",MGSD,neutral_religion,0,0
248,to,-0.04579072946216911,"If you cannot take the mountain to Mohammed ,take Mohammed to the mountain. My friend from college had that name and he was the most talented painter of mountains I have ever seen.",MGSD,neutral_religion,0,0
248,Mohammed,-0.040534045663662255,"If you cannot take the mountain to Mohammed ,take Mohammed to the mountain. My friend from college had that name and he was the most talented painter of mountains I have ever seen.",MGSD,neutral_religion,0,0
248,take,-0.028703414878691547,"If you cannot take the mountain to Mohammed ,take Mohammed to the mountain. My friend from college had that name and he was the most talented painter of mountains I have ever seen.",MGSD,neutral_religion,0,0
248,Mohammed,-0.03759675803303253,"If you cannot take the mountain to Mohammed ,take Mohammed to the mountain. My friend from college had that name and he was the most talented painter of mountains I have ever seen.",MGSD,neutral_religion,0,0
248,to,-0.014602189577999525,"If you cannot take the mountain to Mohammed ,take Mohammed to the mountain. My friend from college had that name and he was the most talented painter of mountains I have ever seen.",MGSD,neutral_religion,0,0
248,the,-0.021824362382176332,"If you cannot take the mountain to Mohammed ,take Mohammed to the mountain. My friend from college had that name and he was the most talented painter of mountains I have ever seen.",MGSD,neutral_religion,0,0
248,mountain,-0.007177634121035226,"If you cannot take the mountain to Mohammed ,take Mohammed to the mountain. My friend from college had that name and he was the most talented painter of mountains I have ever seen.",MGSD,neutral_religion,0,0
248,My,-0.033887322249938734,"If you cannot take the mountain to Mohammed ,take Mohammed to the mountain. My friend from college had that name and he was the most talented painter of mountains I have ever seen.",MGSD,neutral_religion,0,0
248,friend,-0.01360867939365562,"If you cannot take the mountain to Mohammed ,take Mohammed to the mountain. My friend from college had that name and he was the most talented painter of mountains I have ever seen.",MGSD,neutral_religion,0,0
248,from,0.0008301080233650282,"If you cannot take the mountain to Mohammed ,take Mohammed to the mountain. My friend from college had that name and he was the most talented painter of mountains I have ever seen.",MGSD,neutral_religion,0,0
248,college,-0.09169971357914619,"If you cannot take the mountain to Mohammed ,take Mohammed to the mountain. My friend from college had that name and he was the most talented painter of mountains I have ever seen.",MGSD,neutral_religion,0,0
248,had,0.0162079022557009,"If you cannot take the mountain to Mohammed ,take Mohammed to the mountain. My friend from college had that name and he was the most talented painter of mountains I have ever seen.",MGSD,neutral_religion,0,0
248,that,0.021603288303595036,"If you cannot take the mountain to Mohammed ,take Mohammed to the mountain. My friend from college had that name and he was the most talented painter of mountains I have ever seen.",MGSD,neutral_religion,0,0
248,name,0.025903996895067394,"If you cannot take the mountain to Mohammed ,take Mohammed to the mountain. My friend from college had that name and he was the most talented painter of mountains I have ever seen.",MGSD,neutral_religion,0,0
248,and,-0.04519193829037249,"If you cannot take the mountain to Mohammed ,take Mohammed to the mountain. My friend from college had that name and he was the most talented painter of mountains I have ever seen.",MGSD,neutral_religion,0,0
248,he,0.05508996150456369,"If you cannot take the mountain to Mohammed ,take Mohammed to the mountain. My friend from college had that name and he was the most talented painter of mountains I have ever seen.",MGSD,neutral_religion,0,0
248,was,-0.007046131184324622,"If you cannot take the mountain to Mohammed ,take Mohammed to the mountain. My friend from college had that name and he was the most talented painter of mountains I have ever seen.",MGSD,neutral_religion,0,0
248,the,0.024201275780797005,"If you cannot take the mountain to Mohammed ,take Mohammed to the mountain. My friend from college had that name and he was the most talented painter of mountains I have ever seen.",MGSD,neutral_religion,0,0
248,most,-0.055090725887566805,"If you cannot take the mountain to Mohammed ,take Mohammed to the mountain. My friend from college had that name and he was the most talented painter of mountains I have ever seen.",MGSD,neutral_religion,0,0
248,talented,0.09605069848475978,"If you cannot take the mountain to Mohammed ,take Mohammed to the mountain. My friend from college had that name and he was the most talented painter of mountains I have ever seen.",MGSD,neutral_religion,0,0
248,painter,0.021356570010539144,"If you cannot take the mountain to Mohammed ,take Mohammed to the mountain. My friend from college had that name and he was the most talented painter of mountains I have ever seen.",MGSD,neutral_religion,0,0
248,of,0.12468350603012368,"If you cannot take the mountain to Mohammed ,take Mohammed to the mountain. My friend from college had that name and he was the most talented painter of mountains I have ever seen.",MGSD,neutral_religion,0,0
248,mountains,-0.06188309035496786,"If you cannot take the mountain to Mohammed ,take Mohammed to the mountain. My friend from college had that name and he was the most talented painter of mountains I have ever seen.",MGSD,neutral_religion,0,0
248,I,0.01087926048785448,"If you cannot take the mountain to Mohammed ,take Mohammed to the mountain. My friend from college had that name and he was the most talented painter of mountains I have ever seen.",MGSD,neutral_religion,0,0
248,have,-0.007458766922354698,"If you cannot take the mountain to Mohammed ,take Mohammed to the mountain. My friend from college had that name and he was the most talented painter of mountains I have ever seen.",MGSD,neutral_religion,0,0
248,ever,0.02978157834149897,"If you cannot take the mountain to Mohammed ,take Mohammed to the mountain. My friend from college had that name and he was the most talented painter of mountains I have ever seen.",MGSD,neutral_religion,0,0
248,seen,0.06994260451756418,"If you cannot take the mountain to Mohammed ,take Mohammed to the mountain. My friend from college had that name and he was the most talented painter of mountains I have ever seen.",MGSD,neutral_religion,0,0
249,Churches,-0.046614265942480415,Churches are all over the U.S. Some parts of the U.S. have very few of them..,MGSD,neutral_religion,0,0
249,are,-0.037447612441610545,Churches are all over the U.S. Some parts of the U.S. have very few of them..,MGSD,neutral_religion,0,0
249,all,0.08011063298908994,Churches are all over the U.S. Some parts of the U.S. have very few of them..,MGSD,neutral_religion,0,0
249,over,-0.003588067658711225,Churches are all over the U.S. Some parts of the U.S. have very few of them..,MGSD,neutral_religion,0,0
249,the,0.022463331755716354,Churches are all over the U.S. Some parts of the U.S. have very few of them..,MGSD,neutral_religion,0,0
249,U,-0.00992426200537011,Churches are all over the U.S. Some parts of the U.S. have very few of them..,MGSD,neutral_religion,0,0
249,S,0.010952003940474242,Churches are all over the U.S. Some parts of the U.S. have very few of them..,MGSD,neutral_religion,0,0
249,Some,-0.06484613666543737,Churches are all over the U.S. Some parts of the U.S. have very few of them..,MGSD,neutral_religion,0,0
249,parts,-0.07880637660855427,Churches are all over the U.S. Some parts of the U.S. have very few of them..,MGSD,neutral_religion,0,0
249,of,0.04106096684699878,Churches are all over the U.S. Some parts of the U.S. have very few of them..,MGSD,neutral_religion,0,0
249,the,-0.005349761282559484,Churches are all over the U.S. Some parts of the U.S. have very few of them..,MGSD,neutral_religion,0,0
249,U,0.007641216099727899,Churches are all over the U.S. Some parts of the U.S. have very few of them..,MGSD,neutral_religion,0,0
249,S,0.0033024103031493723,Churches are all over the U.S. Some parts of the U.S. have very few of them..,MGSD,neutral_religion,0,0
