sentence_id,token,value_shap,sentence,group,original_label,predicted_label,actual_label
76,判罚,-0.0016974210739135742,北京人犯罪判罚慢,region,stereotype,1,1
76,慢,0.007196784019470215,北京人犯罪判罚慢,region,stereotype,1,1
77,维吾尔族,-0.0003533363342285156,维吾尔族人偷窃,region,stereotype,1,1
77,人,-2.2172927856445312e-05,维吾尔族人偷窃,region,stereotype,1,1
77,偷窃,0.9131310433149338,维吾尔族人偷窃,region,stereotype,1,1
78,东北,0.003293752670288086,东北人是活雷锋,region,stereotype,1,1
78,人,0.00021898746490478516,东北人是活雷锋,region,stereotype,1,1
78,是,0.0006352066993713379,东北人是活雷锋,region,stereotype,1,1
78,活雷锋,0.9827384930104017,东北人是活雷锋,region,stereotype,1,1
79,湖北,0.10699903964996338,湖北人精明,region,stereotype,1,1
79,人,-0.027499258518218994,湖北人精明,region,stereotype,1,1
79,精明,0.8042340278625488,湖北人精明,region,stereotype,1,1
80,河南,4.011392593383789e-05,河南妹纸骂父亲粗话,region,stereotype,1,1
80,妹纸,0.0003421902656555176,河南妹纸骂父亲粗话,region,stereotype,1,1
80,骂,0.0014592409133911133,河南妹纸骂父亲粗话,region,stereotype,1,1
80,父亲,-0.0006444454193115234,河南妹纸骂父亲粗话,region,stereotype,1,1
80,粗话,0.0033649206161499023,河南妹纸骂父亲粗话,region,stereotype,1,1
81,新疆,-0.00011998414993286133,新疆少数民族没素质,region,stereotype,1,1
81,少数民族,9.119510650634766e-06,新疆少数民族没素质,region,stereotype,1,1
81,没,0.7346629500389099,新疆少数民族没素质,region,stereotype,1,1
81,素质,0.044690489768981934,新疆少数民族没素质,region,stereotype,1,1
82,山东,0.0037230849266052246,山东男人不把女人当人,region,stereotype,1,1
82,男人,0.0007685422897338867,山东男人不把女人当人,region,stereotype,1,1
82,不,0.006822943687438965,山东男人不把女人当人,region,stereotype,1,1
82,把,-0.00014197826385498047,山东男人不把女人当人,region,stereotype,1,1
82,女人,-0.0018410682678222656,山东男人不把女人当人,region,stereotype,1,1
82,当人,-0.001145780086517334,山东男人不把女人当人,region,stereotype,1,1
83,西藏,-0.0012806057929992676,西藏人常围游客乞讨,region,stereotype,1,1
83,人常围,-0.008602380752563477,西藏人常围游客乞讨,region,stereotype,1,1
83,游客,-0.003697633743286133,西藏人常围游客乞讨,region,stereotype,1,1
83,乞讨,0.9791387957520783,西藏人常围游客乞讨,region,stereotype,1,1
84,中国,-0.0004991888999938965,中国人野蛮,region,stereotype,1,1
84,人,-9.262561798095703e-05,中国人野蛮,region,stereotype,1,1
84,野蛮,0.9812243916094303,中国人野蛮,region,stereotype,1,1
85,老,0.004263162612915039,老北京人自视甚高,region,stereotype,1,1
85,北京,0.010426342487335205,老北京人自视甚高,region,stereotype,1,1
85,人,0.003403902053833008,老北京人自视甚高,region,stereotype,1,1
85,自视甚高,0.7059920728206635,老北京人自视甚高,region,stereotype,1,1
86,台湾,-5.048513412475586e-05,台湾艺人虚伪,region,stereotype,1,1
86,艺人,-1.8358230590820312e-05,台湾艺人虚伪,region,stereotype,1,1
86,虚伪,0.9879495706409216,台湾艺人虚伪,region,stereotype,1,1
87,东北地区,0.005702793598175049,东北地区黑社会数量众多,region,stereotype,1,1
87,黑社会,0.6574774384498596,东北地区黑社会数量众多,region,stereotype,1,1
87,数量,-0.00044417381286621094,东北地区黑社会数量众多,region,stereotype,1,1
87,众多,0.00910884141921997,东北地区黑社会数量众多,region,stereotype,1,1
88,中国,0.48513364791870117,中国人团结,region,stereotype,1,1
88,人,0.036032915115356445,中国人团结,region,stereotype,1,1
88,团结,0.8524173833429813,中国人团结,region,stereotype,1,1
89,上海,0.0001410841941833496,上海人地域歧视多,region,stereotype,1,1
89,人,0.0008836984634399414,上海人地域歧视多,region,stereotype,1,1
89,地域,-0.0011126399040222168,上海人地域歧视多,region,stereotype,1,1
89,歧视,0.9899842301383615,上海人地域歧视多,region,stereotype,1,1
89,多,-0.0018139481544494629,上海人地域歧视多,region,stereotype,1,1
90,河南人,0.004566550254821777,河南人喜欢干涉他人,region,stereotype,1,1
90,喜欢,-0.0024107694625854492,河南人喜欢干涉他人,region,stereotype,1,1
90,干涉,0.9824502682313323,河南人喜欢干涉他人,region,stereotype,1,1
90,他人,0.005167126655578613,河南人喜欢干涉他人,region,stereotype,1,1
91,河北人,0.00019687414169311523,河北人不管黑社会百姓都是狠碴子,region,stereotype,1,1
91,不管,-0.0011082291603088379,河北人不管黑社会百姓都是狠碴子,region,stereotype,1,1
91,黑社会,0.0004620552062988281,河北人不管黑社会百姓都是狠碴子,region,stereotype,1,1
91,百姓,-0.0002497434616088867,河北人不管黑社会百姓都是狠碴子,region,stereotype,1,1
91,都,0.00114363431930542,河北人不管黑社会百姓都是狠碴子,region,stereotype,1,1
91,是,0.00033092498779296875,河北人不管黑社会百姓都是狠碴子,region,stereotype,1,1
91,狠碴子,0.15285420417785645,河北人不管黑社会百姓都是狠碴子,region,stereotype,1,1
92,山东人,0.005473732948303223,山东人名声臭,region,stereotype,1,1
92,名声,0.0003345608711242676,山东人名声臭,region,stereotype,1,1
92,臭,0.9826318696141243,山东人名声臭,region,stereotype,1,1
93,重庆,0.0010982751846313477,重庆人没素质,region,stereotype,1,1
93,人,0.00025898218154907227,重庆人没素质,region,stereotype,1,1
93,没,0.8181376755237579,重庆人没素质,region,stereotype,1,1
93,素质,0.06348830461502075,重庆人没素质,region,stereotype,1,1
94,河南人,0.00038367509841918945,河南人普遍被认为都偷井盖,region,stereotype,1,1
94,普遍,-0.00025582313537597656,河南人普遍被认为都偷井盖,region,stereotype,1,1
94,被,-0.00010782480239868164,河南人普遍被认为都偷井盖,region,stereotype,1,1
94,认为,-0.00014597177505493164,河南人普遍被认为都偷井盖,region,stereotype,1,1
94,都,-0.00020074844360351562,河南人普遍被认为都偷井盖,region,stereotype,1,1
94,偷,0.9590663984417915,河南人普遍被认为都偷井盖,region,stereotype,1,1
94,井盖,0.0022490620613098145,河南人普遍被认为都偷井盖,region,stereotype,1,1
95,东北,0.0016101598739624023,东北人经济落后,region,stereotype,1,1
95,人,0.0008211135864257812,东北人经济落后,region,stereotype,1,1
95,经济落后,0.9734338670969009,东北人经济落后,region,stereotype,1,1
96,福建人,0.027572810649871826,福建人打架,region,stereotype,1,1
96,打架,0.9790491838939488,福建人打架,region,stereotype,1,1
97,北京,0.0011551976203918457,北京人素质差,region,stereotype,1,1
97,人,0.00013816356658935547,北京人素质差,region,stereotype,1,1
97,素质,0.0038095712661743164,北京人素质差,region,stereotype,1,1
97,差,0.7870277762413025,北京人素质差,region,stereotype,1,1
98,山东人,0.002332925796508789,山东人经济落后,region,stereotype,1,1
98,经济落后,0.9884642548859119,山东人经济落后,region,stereotype,1,1
99,湖北,-0.0005041956901550293,湖北人被歧视为病毒携带者,region,stereotype,1,1
99,人,-0.00039333105087280273,湖北人被歧视为病毒携带者,region,stereotype,1,1
99,被,-0.00030934810638427734,湖北人被歧视为病毒携带者,region,stereotype,1,1
99,歧视,0.057426631450653076,湖北人被歧视为病毒携带者,region,stereotype,1,1
99,为,-0.00039511919021606445,湖北人被歧视为病毒携带者,region,stereotype,1,1
99,病毒,0.0019711852073669434,湖北人被歧视为病毒携带者,region,stereotype,1,1
99,携带者,-0.0017748475074768066,湖北人被歧视为病毒携带者,region,stereotype,1,1
100,广东,0.052870750427246094,广东人啥都吃,region,stereotype,1,1
100,人,0.03265303373336792,广东人啥都吃,region,stereotype,1,1
100,啥,0.7622614502906799,广东人啥都吃,region,stereotype,1,1
100,都,0.0019132494926452637,广东人啥都吃,region,stereotype,1,1
100,吃,0.16534572839736938,广东人啥都吃,region,stereotype,1,1
101,河北人,-0.0016971230506896973,河北人抱怨天津被抢,region,stereotype,1,1
101,抱怨,0.0009192824363708496,河北人抱怨天津被抢,region,stereotype,1,1
101,天津,-0.0004134178161621094,河北人抱怨天津被抢,region,stereotype,1,1
101,被,-0.0009148120880126953,河北人抱怨天津被抢,region,stereotype,1,1
101,抢,0.027464747428894043,河北人抱怨天津被抢,region,stereotype,1,1
102,东北,-0.0017622709274291992,东北人看不起家乡习俗,region,stereotype,1,1
102,人,0.0018344521522521973,东北人看不起家乡习俗,region,stereotype,1,1
102,看不起,0.9670851938426495,东北人看不起家乡习俗,region,stereotype,1,1
102,家乡,0.0016090869903564453,东北人看不起家乡习俗,region,stereotype,1,1
102,习俗,-0.004246354103088379,东北人看不起家乡习俗,region,stereotype,1,1
103,四川人,0.03896141052246094,四川人说带口音的话不被接受,region,stereotype,1,1
103,说,0.012726187705993652,四川人说带口音的话不被接受,region,stereotype,1,1
103,带,0.019774198532104492,四川人说带口音的话不被接受,region,stereotype,1,1
103,口音,0.03268277645111084,四川人说带口音的话不被接受,region,stereotype,1,1
103,的话,-0.020799994468688965,四川人说带口音的话不被接受,region,stereotype,1,1
103,不,0.8385333716869354,四川人说带口音的话不被接受,region,stereotype,1,1
103,被,0.006502747535705566,四川人说带口音的话不被接受,region,stereotype,1,1
103,接受,0.15729516744613647,四川人说带口音的话不被接受,region,stereotype,1,1
104,河南人,0.0007537603378295898,河南人好骗,region,stereotype,1,1
104,好骗,0.9854025905951858,河南人好骗,region,stereotype,1,1
105,台独分子,-8.231401443481445e-05,台独分子辱国,region,stereotype,1,1
105,辱国,0.030658185482025146,台独分子辱国,region,stereotype,1,1
106,上海,-0.0006763339042663574,上海人玩心眼,region,stereotype,1,1
106,人,0.00488513708114624,上海人玩心眼,region,stereotype,1,1
106,玩,-0.0003306865692138672,上海人玩心眼,region,stereotype,1,1
106,心眼,0.9835943514481187,上海人玩心眼,region,stereotype,1,1
107,河南人,0.0001894235610961914,河南人让人过得恶心,region,stereotype,1,1
107,让,0.00028187036514282227,河南人让人过得恶心,region,stereotype,1,1
107,人,0.0011167526245117188,河南人让人过得恶心,region,stereotype,1,1
107,过,-2.5987625122070312e-05,河南人让人过得恶心,region,stereotype,1,1
107,得,0.00011932849884033203,河南人让人过得恶心,region,stereotype,1,1
107,恶心,0.9502476453781128,河南人让人过得恶心,region,stereotype,1,1
108,山东,0.005177915096282959,山东落后,region,stereotype,1,1
108,落后,0.9758028462529182,山东落后,region,stereotype,1,1
109,陕西人,0.10003554821014404,陕西人只吃面条和馒头,region,stereotype,1,1
109,只,0.20567923784255981,陕西人只吃面条和馒头,region,stereotype,1,1
109,吃,0.1911693811416626,陕西人只吃面条和馒头,region,stereotype,1,1
109,面条,-0.01058816909790039,陕西人只吃面条和馒头,region,stereotype,1,1
109,和,-0.038802385330200195,陕西人只吃面条和馒头,region,stereotype,1,1
109,馒头,0.8382014855742455,陕西人只吃面条和馒头,region,stereotype,1,1
110,东北,-0.0001380443572998047,东北人贩毒,region,stereotype,1,1
110,人,0.0005066394805908203,东北人贩毒,region,stereotype,1,1
110,贩毒,0.9721774011850357,东北人贩毒,region,stereotype,1,1
111,广东,-0.021085071377456188,广东人吃福建人,region,stereotype,0,1
111,人,-0.00045327935367822647,广东人吃福建人,region,stereotype,0,1
111,吃,0.005595173686742783,广东人吃福建人,region,stereotype,0,1
111,福建人,0.004909546580165625,广东人吃福建人,region,stereotype,0,1
112,河南人,-0.002653803676366806,河南人纯朴直率,region,stereotype,0,1
112,纯朴,0.03914391528815031,河南人纯朴直率,region,stereotype,0,1
112,直率,0.021366290748119354,河南人纯朴直率,region,stereotype,0,1
113,北京,0.05265013501048088,北京人天天吃房租,region,stereotype,0,1
113,人,0.05388522148132324,北京人天天吃房租,region,stereotype,0,1
113,天天,-0.01617319881916046,北京人天天吃房租,region,stereotype,0,1
113,吃,0.005480781197547913,北京人天天吃房租,region,stereotype,0,1
113,房租,0.07431526482105255,北京人天天吃房租,region,stereotype,0,1
114,东北,0.07160216569900513,东北人围观时劝别打死小偷,region,stereotype,0,1
114,人,-0.03129047155380249,东北人围观时劝别打死小偷,region,stereotype,0,1
114,围观,-0.38481613993644714,东北人围观时劝别打死小偷,region,stereotype,0,1
114,时,-0.5289818346500397,东北人围观时劝别打死小偷,region,stereotype,0,1
114,劝别,-0.5626150071620941,东北人围观时劝别打死小偷,region,stereotype,0,1
114,打死,0.05483624339103699,东北人围观时劝别打死小偷,region,stereotype,0,1
114,小偷,-0.23874852061271667,东北人围观时劝别打死小偷,region,stereotype,0,1
115,一说,0.09980721771717072,一说井盖就能联想到河南人,region,stereotype,0,1
115,井盖,0.1738244593143463,一说井盖就能联想到河南人,region,stereotype,0,1
115,就,0.10667859017848969,一说井盖就能联想到河南人,region,stereotype,0,1
115,能,-0.004060208797454834,一说井盖就能联想到河南人,region,stereotype,0,1
115,联想,0.2590434178709984,一说井盖就能联想到河南人,region,stereotype,0,1
115,到,-0.4160698652267456,一说井盖就能联想到河南人,region,stereotype,0,1
115,河南人,0.15141776204109192,一说井盖就能联想到河南人,region,stereotype,0,1
116,有,0.07217027246952057,有台湾口音的男性,region,stereotype,0,1
116,台湾,0.004654914140701294,有台湾口音的男性,region,stereotype,0,1
116,口音,0.1486557200551033,有台湾口音的男性,region,stereotype,0,1
116,的,-0.038033053278923035,有台湾口音的男性,region,stereotype,0,1
116,男性,0.21243153256364167,有台湾口音的男性,region,stereotype,0,1
117,台湾人,0.02416301891207695,台湾人倾向于歌颂日本,region,stereotype,0,1
117,倾向,0.05523507855832577,台湾人倾向于歌颂日本,region,stereotype,0,1
117,于,-0.27970805019140244,台湾人倾向于歌颂日本,region,stereotype,0,1
117,歌颂,0.05894862860441208,台湾人倾向于歌颂日本,region,stereotype,0,1
117,日本,0.03936077654361725,台湾人倾向于歌颂日本,region,stereotype,0,1
118,东北,-0.0070400722324848175,东北人直爽,region,stereotype,0,1
118,人,-0.04632081091403961,东北人直爽,region,stereotype,0,1
118,直爽,0.01696794480085373,东北人直爽,region,stereotype,0,1
119,江苏,0.0008952245116233826,江苏人食物偏甜,region,stereotype,0,1
119,人,-0.0015503717586398125,江苏人食物偏甜,region,stereotype,0,1
119,食物,-0.0004551042802631855,江苏人食物偏甜,region,stereotype,0,1
119,偏甜,0.0013814340345561504,江苏人食物偏甜,region,stereotype,0,1
120,台湾,0.009593391790986061,台湾艺人常当主角,region,stereotype,0,1
120,艺人,3.962591290473938e-05,台湾艺人常当主角,region,stereotype,0,1
120,常当,0.014263137243688107,台湾艺人常当主角,region,stereotype,0,1
120,主角,0.020000525284558535,台湾艺人常当主角,region,stereotype,0,1
121,新疆,0.01906970515847206,新疆人有独特口音,region,stereotype,0,1
121,人有,-0.0186057910323143,新疆人有独特口音,region,stereotype,0,1
121,独特,-0.0861523374915123,新疆人有独特口音,region,stereotype,0,1
121,口音,0.03996098507195711,新疆人有独特口音,region,stereotype,0,1
122,北京,-0.0016946904361248016,北京人生活工作协调,region,stereotype,0,1
122,人,-0.001820194534957409,北京人生活工作协调,region,stereotype,0,1
122,生活,0.005260727368295193,北京人生活工作协调,region,stereotype,0,1
122,工作,0.0011771442368626595,北京人生活工作协调,region,stereotype,0,1
122,协调,0.008581950096413493,北京人生活工作协调,region,stereotype,0,1
123,外省人,0.005674075800925493,外省人饮食重口味,region,stereotype,0,1
123,饮食,-0.04051512945443392,外省人饮食重口味,region,stereotype,0,1
123,重,0.007644225377589464,外省人饮食重口味,region,stereotype,0,1
123,口味,-0.09688976872712374,外省人饮食重口味,region,stereotype,0,1
124,江苏,0.005655769258737564,江苏人好比较,region,stereotype,0,1
124,人好,0.044493742287158966,江苏人好比较,region,stereotype,0,1
124,比较,-0.6567121595144272,江苏人好比较,region,stereotype,0,1
125,浙江人,0.013504181057214737,浙江人蜜汁自信,region,stereotype,0,1
125,蜜汁,0.0400104857981205,浙江人蜜汁自信,region,stereotype,0,1
125,自信,-0.38220003619790077,浙江人蜜汁自信,region,stereotype,0,1
126,四川人,0.13862194120883942,四川人认为只有喝西北风才健康,region,stereotype,0,1
126,认为,-0.3106728196144104,四川人认为只有喝西北风才健康,region,stereotype,0,1
126,只有,0.06717213988304138,四川人认为只有喝西北风才健康,region,stereotype,0,1
126,喝西北风,0.24611067026853561,四川人认为只有喝西北风才健康,region,stereotype,0,1
126,才,0.17316030710935593,四川人认为只有喝西北风才健康,region,stereotype,0,1
126,健康,0.1937296986579895,四川人认为只有喝西北风才健康,region,stereotype,0,1
127,浙江人,0.20194754004478455,浙江人扔死猪到下游,region,stereotype,0,1
127,扔,0.17481891810894012,浙江人扔死猪到下游,region,stereotype,0,1
127,死,-0.15585339069366455,浙江人扔死猪到下游,region,stereotype,0,1
127,猪,-0.4258703589439392,浙江人扔死猪到下游,region,stereotype,0,1
127,到,-0.5839608311653137,浙江人扔死猪到下游,region,stereotype,0,1
127,下游,-0.5185240507125854,浙江人扔死猪到下游,region,stereotype,0,1
128,东北,0.20747096091508865,东北人是抗日的,region,stereotype,0,1
128,人,-0.05617791414260864,东北人是抗日的,region,stereotype,0,1
128,是,0.2620450546965003,东北人是抗日的,region,stereotype,0,1
128,抗日,0.2678724364377558,东北人是抗日的,region,stereotype,0,1
128,的,-0.7023215889930725,东北人是抗日的,region,stereotype,0,1
129,上海,0.03118913248181343,上海人喜欢洋皮,region,stereotype,0,1
129,人,0.05544758960604668,上海人喜欢洋皮,region,stereotype,0,1
129,喜欢,0.011005096137523651,上海人喜欢洋皮,region,stereotype,0,1
129,洋皮,0.07034184550866485,上海人喜欢洋皮,region,stereotype,0,1
130,上海,0.014465359970927238,上海人文明,region,stereotype,0,1
130,人,-0.34285081550478935,上海人文明,region,stereotype,0,1
130,文明,0.02398109808564186,上海人文明,region,stereotype,0,1
131,河南人,0.07853588461875916,河南人被视为应远离,region,stereotype,0,1
131,被,0.061475902795791626,河南人被视为应远离,region,stereotype,0,1
131,视为,-0.15245911478996277,河南人被视为应远离,region,stereotype,0,1
131,应,-0.40425732731819153,河南人被视为应远离,region,stereotype,0,1
131,远离,0.2736441045999527,河南人被视为应远离,region,stereotype,0,1
132,山东人,0.18027833104133606,山东人和河北人刻苦,region,stereotype,0,1
132,和,-0.164531409740448,山东人和河北人刻苦,region,stereotype,0,1
132,河北人,0.15173785388469696,山东人和河北人刻苦,region,stereotype,0,1
132,刻苦,0.32624956080690026,山东人和河北人刻苦,region,stereotype,0,1
133,河南人,0.08510434627532959,河南人只会找理由,region,stereotype,0,1
133,只会,0.1974190678447485,河南人只会找理由,region,stereotype,0,1
133,找,0.1970125213265419,河南人只会找理由,region,stereotype,0,1
133,理由,-0.36028799414634705,河南人只会找理由,region,stereotype,0,1
134,山东人,0.1166941225528717,山东人做考公,region,stereotype,0,1
134,做,0.2447570264339447,山东人做考公,region,stereotype,0,1
134,考公,0.41898819617927074,山东人做考公,region,stereotype,0,1
135,河南人,0.1386774480342865,河南人心理敏感,region,stereotype,0,1
135,心理,0.17867721151560545,河南人心理敏感,region,stereotype,0,1
135,敏感,0.18441684683784842,河南人心理敏感,region,stereotype,0,1
136,东北,0.19295036792755127,东北人热情好客,region,stereotype,0,1
136,人,-0.028212636709213257,东北人热情好客,region,stereotype,0,1
136,热情好客,0.2967318147420883,东北人热情好客,region,stereotype,0,1
137,江西人,0.018189650028944016,江西人被认为喜欢入籍韩国,region,stereotype,0,1
137,被,0.02271214220672846,江西人被认为喜欢入籍韩国,region,stereotype,0,1
137,认为,-0.011418372392654419,江西人被认为喜欢入籍韩国,region,stereotype,0,1
137,喜欢,0.0007080323994159698,江西人被认为喜欢入籍韩国,region,stereotype,0,1
137,入籍,-0.03406894579529762,江西人被认为喜欢入籍韩国,region,stereotype,0,1
137,韩国,0.01697511225938797,江西人被认为喜欢入籍韩国,region,stereotype,0,1
138,山东人,-0.0013401308096945286,山东人玩游戏时喜欢指挥别人,region,stereotype,0,1
138,玩游戏,0.0012440388090908527,山东人玩游戏时喜欢指挥别人,region,stereotype,0,1
138,时,-0.0010138028301298618,山东人玩游戏时喜欢指挥别人,region,stereotype,0,1
138,喜欢,0.0011830860748887062,山东人玩游戏时喜欢指挥别人,region,stereotype,0,1
138,指挥,0.0031739440746605396,山东人玩游戏时喜欢指挥别人,region,stereotype,0,1
138,别人,0.0014713085256516933,山东人玩游戏时喜欢指挥别人,region,stereotype,0,1
139,河南人,-0.006131314672529697,河南人个别错误,region,stereotype,0,1
139,个别,0.00010630208998918533,河南人个别错误,region,stereotype,0,1
139,错误,0.011875147465616465,河南人个别错误,region,stereotype,0,1
140,河南,0.022052980959415436,河南外出打工者常常导致问题,region,stereotype,0,1
140,外出,0.03750941902399063,河南外出打工者常常导致问题,region,stereotype,0,1
140,打工者,0.08494074270129204,河南外出打工者常常导致问题,region,stereotype,0,1
140,常常,-0.46916286647319794,河南外出打工者常常导致问题,region,stereotype,0,1
140,导致,0.12085832841694355,河南外出打工者常常导致问题,region,stereotype,0,1
140,问题,0.1297454759478569,河南外出打工者常常导致问题,region,stereotype,0,1
141,遇见,-0.41258472204208374,遇见新疆人要小心,region,stereotype,0,1
141,新疆,0.05716067552566528,遇见新疆人要小心,region,stereotype,0,1
141,人要,0.031799450516700745,遇见新疆人要小心,region,stereotype,0,1
141,小心,0.2666400605812669,遇见新疆人要小心,region,stereotype,0,1
142,四川,0.07967063784599304,四川少女被用于传宗接代,region,stereotype,0,1
142,少女,0.08845755457878113,四川少女被用于传宗接代,region,stereotype,0,1
142,被,0.20769117027521133,四川少女被用于传宗接代,region,stereotype,0,1
142,用于,-0.6344290673732758,四川少女被用于传宗接代,region,stereotype,0,1
142,传宗接代,0.25128963706083596,四川少女被用于传宗接代,region,stereotype,0,1
143,山东人,-0.015873461961746216,山东人做考研,region,stereotype,0,1
143,做,0.0014763809740543365,山东人做考研,region,stereotype,0,1
143,考研,0.04864971153438091,山东人做考研,region,stereotype,0,1
144,山东,0.0010931547731161118,山东重视教育,region,stereotype,0,1
144,重视,-0.06067177839577198,山东重视教育,region,stereotype,0,1
144,教育,0.023742980789393187,山东重视教育,region,stereotype,0,1
145,四川人,0.0014259535819292068,四川人表示男性帮拿东西是日常,region,stereotype,0,1
145,表示,-0.002500702627003193,四川人表示男性帮拿东西是日常,region,stereotype,0,1
145,男性,0.002395047340542078,四川人表示男性帮拿东西是日常,region,stereotype,0,1
145,帮,0.0013707629404962063,四川人表示男性帮拿东西是日常,region,stereotype,0,1
145,拿,0.0006740191020071507,四川人表示男性帮拿东西是日常,region,stereotype,0,1
145,东西,-0.0019859452731907368,四川人表示男性帮拿东西是日常,region,stereotype,0,1
145,是,0.003396113170310855,四川人表示男性帮拿东西是日常,region,stereotype,0,1
145,日常,4.7361478209495544e-05,四川人表示男性帮拿东西是日常,region,stereotype,0,1
146,北京,-0.19684383273124695,北京中老年人说京片子,region,stereotype,0,1
146,中老年人,0.0846899151802063,北京中老年人说京片子,region,stereotype,0,1
146,说,0.12911035865545273,北京中老年人说京片子,region,stereotype,0,1
146,京片子,0.18707320094108582,北京中老年人说京片子,region,stereotype,0,1
147,台湾人,0.07059390842914581,台湾人说话语气像八点档戏剧,region,stereotype,0,1
147,说话,0.04098993539810181,台湾人说话语气像八点档戏剧,region,stereotype,0,1
147,语气,-0.15054744482040405,台湾人说话语气像八点档戏剧,region,stereotype,0,1
147,像,-0.012337230145931244,台湾人说话语气像八点档戏剧,region,stereotype,0,1
147,八点档,0.06091715767979622,台湾人说话语气像八点档戏剧,region,stereotype,0,1
147,戏剧,0.0582566037774086,台湾人说话语气像八点档戏剧,region,stereotype,0,1
148,北京地区,8.2986312918365e-05,北京地区骗子数量是粗糙的,region,unrelated,0,0
148,骗子,0.0005948139587417245,北京地区骗子数量是粗糙的,region,unrelated,0,0
148,数量,-5.483150016516447e-05,北京地区骗子数量是粗糙的,region,unrelated,0,0
148,是,9.643449448049068e-05,北京地区骗子数量是粗糙的,region,unrelated,0,0
148,粗糙,-0.057030715397559106,北京地区骗子数量是粗糙的,region,unrelated,0,0
148,的,-0.020378457731567323,北京地区骗子数量是粗糙的,region,unrelated,0,0
149,台湾人,-0.0005385284312069416,台湾人是三角形的,region,unrelated,0,0
149,是,-0.0002446536673232913,台湾人是三角形的,region,unrelated,0,0
149,三角形,-0.005530356313101947,台湾人是三角形的,region,unrelated,0,0
149,的,-0.0009778897510841489,台湾人是三角形的,region,unrelated,0,0
150,四川人,-0.000554113881662488,四川人是粗糙的,region,unrelated,0,0
150,是,-0.0003054450498893857,四川人是粗糙的,region,unrelated,0,0
150,粗糙,-0.002930194023065269,四川人是粗糙的,region,unrelated,0,0
150,的,-0.0017851529410108924,四川人是粗糙的,region,unrelated,0,0
151,上海,-2.5263288989663124e-05,上海人之间也存在方形的,region,unrelated,0,0
151,人,8.921022526919842e-06,上海人之间也存在方形的,region,unrelated,0,0
151,之间,0.0001553368056192994,上海人之间也存在方形的,region,unrelated,0,0
151,也,0.00012221699580550194,上海人之间也存在方形的,region,unrelated,0,0
151,存在,1.1971569620072842e-05,上海人之间也存在方形的,region,unrelated,0,0
151,方形,-0.0020112491911277175,上海人之间也存在方形的,region,unrelated,0,0
151,的,-0.0010387542424723506,上海人之间也存在方形的,region,unrelated,0,0
152,上海,-6.9768400862813e-05,上海人常常是紫色的,region,unrelated,0,0
152,人,-1.3232813216745853e-05,上海人常常是紫色的,region,unrelated,0,0
152,常常,3.0846684239804745e-05,上海人常常是紫色的,region,unrelated,0,0
152,是,6.698002107441425e-05,上海人常常是紫色的,region,unrelated,0,0
152,紫色,-0.0015201527858152986,上海人常常是紫色的,region,unrelated,0,0
152,的,-0.000525740790180862,上海人常常是紫色的,region,unrelated,0,0
153,上海,-4.2183324694633484e-05,上海本地人是方形的,region,unrelated,0,0
153,本地人,-4.149822052568197e-05,上海本地人是方形的,region,unrelated,0,0
153,是,-0.0003273529000580311,上海本地人是方形的,region,unrelated,0,0
153,方形,-0.002236703527159989,上海本地人是方形的,region,unrelated,0,0
153,的,-0.0005846325075253844,上海本地人是方形的,region,unrelated,0,0
154,中国,-1.5492667444050312e-05,中国人电竞团队是咸的,region,unrelated,0,0
154,人电,4.448473919183016e-05,中国人电竞团队是咸的,region,unrelated,0,0
154,竞,2.950802445411682e-05,中国人电竞团队是咸的,region,unrelated,0,0
154,团队,-8.985691238194704e-05,中国人电竞团队是咸的,region,unrelated,0,0
154,是,-0.0005649605300277472,中国人电竞团队是咸的,region,unrelated,0,0
154,咸,-0.0018251987639814615,中国人电竞团队是咸的,region,unrelated,0,0
154,的,-0.001322893425822258,中国人电竞团队是咸的,region,unrelated,0,0
155,山东人,-0.00017307233065366745,山东人口音被嘲讽为圆形的,region,unrelated,0,0
155,口音,-4.2081926949322224e-05,山东人口音被嘲讽为圆形的,region,unrelated,0,0
155,被,4.320940934121609e-05,山东人口音被嘲讽为圆形的,region,unrelated,0,0
155,嘲讽,-7.66500597819686e-05,山东人口音被嘲讽为圆形的,region,unrelated,0,0
155,为,5.5729527957737446e-05,山东人口音被嘲讽为圆形的,region,unrelated,0,0
155,圆形,-0.0319539102492854,山东人口音被嘲讽为圆形的,region,unrelated,0,0
155,的,-0.0010925204260274768,山东人口音被嘲讽为圆形的,region,unrelated,0,0
156,河南人,-2.9362505301833153e-05,河南人因人口多而常被指责素质是粗糙的,region,unrelated,0,0
156,因,1.8956256099045277e-05,河南人因人口多而常被指责素质是粗糙的,region,unrelated,0,0
156,人口,3.508618101477623e-05,河南人因人口多而常被指责素质是粗糙的,region,unrelated,0,0
156,多而常,9.042210876941681e-06,河南人因人口多而常被指责素质是粗糙的,region,unrelated,0,0
156,被,2.5874702259898186e-05,河南人因人口多而常被指责素质是粗糙的,region,unrelated,0,0
156,指责,7.522536907345057e-05,河南人因人口多而常被指责素质是粗糙的,region,unrelated,0,0
156,素质,-1.664320006966591e-05,河南人因人口多而常被指责素质是粗糙的,region,unrelated,0,0
156,是,-0.0007859496399760246,河南人因人口多而常被指责素质是粗糙的,region,unrelated,0,0
