sentence_id,token,value_lime,sentence,group,original_label,predicted_label,actual_label
77,维吾尔族,-0.01961510196454608,维吾尔族人偷窃,region,stereotype,1,1
77,人,-0.042968731611888945,维吾尔族人偷窃,region,stereotype,1,1
77,偷窃,0.8598550056496497,维吾尔族人偷窃,region,stereotype,1,1
78,东北,-0.005409270105245764,东北人是活雷锋,region,stereotype,1,1
78,人,-0.007177508642216129,东北人是活雷锋,region,stereotype,1,1
78,是,-0.010347569741823175,东北人是活雷锋,region,stereotype,1,1
78,活雷锋,0.9407863813861325,东北人是活雷锋,region,stereotype,1,1
79,湖北,0.09563658456193043,湖北人精明,region,stereotype,1,1
79,人,-0.0030688279939702517,湖北人精明,region,stereotype,1,1
79,精明,0.7515135637000606,湖北人精明,region,stereotype,1,1
80,河南,0.05742035088820223,河南妹纸骂父亲粗话,region,stereotype,1,1
80,妹纸,0.11810340507655273,河南妹纸骂父亲粗话,region,stereotype,1,1
80,骂,0.19161066654083617,河南妹纸骂父亲粗话,region,stereotype,1,1
80,父亲,0.029188190976276708,河南妹纸骂父亲粗话,region,stereotype,1,1
80,粗话,0.19139487527865137,河南妹纸骂父亲粗话,region,stereotype,1,1
81,新疆,0.058430706049991205,新疆少数民族没素质,region,stereotype,1,1
81,少数民族,0.08191787348385517,新疆少数民族没素质,region,stereotype,1,1
81,没,0.7463653372422187,新疆少数民族没素质,region,stereotype,1,1
81,素质,0.1343238709310514,新疆少数民族没素质,region,stereotype,1,1
82,山东,0.08539591515318183,山东男人不把女人当人,region,stereotype,1,1
82,男人,0.07993022704845135,山东男人不把女人当人,region,stereotype,1,1
82,不,0.27222753338377836,山东男人不把女人当人,region,stereotype,1,1
82,把,0.07385599204972795,山东男人不把女人当人,region,stereotype,1,1
82,女人,0.16215492258009984,山东男人不把女人当人,region,stereotype,1,1
82,当人,0.23197018140444642,山东男人不把女人当人,region,stereotype,1,1
83,西藏,-0.006591843323863606,西藏人常围游客乞讨,region,stereotype,1,1
83,人常围,-0.02327198011005713,西藏人常围游客乞讨,region,stereotype,1,1
83,游客,-0.015096570950641923,西藏人常围游客乞讨,region,stereotype,1,1
83,乞讨,0.9451295977406208,西藏人常围游客乞讨,region,stereotype,1,1
84,中国,-0.03488465690667136,中国人野蛮,region,stereotype,1,1
84,人,-0.03191122376522063,中国人野蛮,region,stereotype,1,1
84,野蛮,0.928531590653853,中国人野蛮,region,stereotype,1,1
85,老,0.07583786749246108,老北京人自视甚高,region,stereotype,1,1
85,北京,0.07181257034749208,老北京人自视甚高,region,stereotype,1,1
85,人,0.026067816956432215,老北京人自视甚高,region,stereotype,1,1
85,自视甚高,0.8424640263249351,老北京人自视甚高,region,stereotype,1,1
86,台湾,-0.030515844204227472,台湾艺人虚伪,region,stereotype,1,1
86,艺人,-0.039542357471676996,台湾艺人虚伪,region,stereotype,1,1
86,虚伪,0.9315904022765394,台湾艺人虚伪,region,stereotype,1,1
87,东北地区,0.053605355642136227,东北地区黑社会数量众多,region,stereotype,1,1
87,黑社会,0.824358053948459,东北地区黑社会数量众多,region,stereotype,1,1
87,数量,0.03418987676710799,东北地区黑社会数量众多,region,stereotype,1,1
87,众多,0.07281800215324842,东北地区黑社会数量众多,region,stereotype,1,1
88,中国,0.24848821194992204,中国人团结,region,stereotype,1,1
88,人,-0.07621982220393658,中国人团结,region,stereotype,1,1
88,团结,0.6030526004904709,中国人团结,region,stereotype,1,1
89,上海,-0.007607327820254573,上海人地域歧视多,region,stereotype,1,1
89,人,-0.004603650617761843,上海人地域歧视多,region,stereotype,1,1
89,地域,-0.007736349685061909,上海人地域歧视多,region,stereotype,1,1
89,歧视,0.9592114813605276,上海人地域歧视多,region,stereotype,1,1
89,多,-0.009965186350601077,上海人地域歧视多,region,stereotype,1,1
90,河南人,0.005294393498580569,河南人喜欢干涉他人,region,stereotype,1,1
90,喜欢,0.0041170226241960695,河南人喜欢干涉他人,region,stereotype,1,1
90,干涉,0.9477630892028961,河南人喜欢干涉他人,region,stereotype,1,1
90,他人,0.014022898566955027,河南人喜欢干涉他人,region,stereotype,1,1
91,河北人,0.07831201645961364,河北人不管黑社会百姓都是狠碴子,region,stereotype,1,1
91,不管,-0.013870665313834398,河北人不管黑社会百姓都是狠碴子,region,stereotype,1,1
91,黑社会,0.17507602869240438,河北人不管黑社会百姓都是狠碴子,region,stereotype,1,1
91,百姓,0.020260069351243724,河北人不管黑社会百姓都是狠碴子,region,stereotype,1,1
91,都,0.03528722695162755,河北人不管黑社会百姓都是狠碴子,region,stereotype,1,1
91,是,-0.023197880625216376,河北人不管黑社会百姓都是狠碴子,region,stereotype,1,1
91,狠碴子,0.4265900757163364,河北人不管黑社会百姓都是狠碴子,region,stereotype,1,1
92,山东人,-0.01638438328107794,山东人名声臭,region,stereotype,1,1
92,名声,-0.008213798343486026,山东人名声臭,region,stereotype,1,1
92,臭,0.9314528458545576,山东人名声臭,region,stereotype,1,1
93,重庆,0.102858148855259,重庆人没素质,region,stereotype,1,1
93,人,0.06178322394440222,重庆人没素质,region,stereotype,1,1
93,没,0.8309059420881945,重庆人没素质,region,stereotype,1,1
93,素质,0.20089370714140364,重庆人没素质,region,stereotype,1,1
94,河南人,0.011599498944973382,河南人普遍被认为都偷井盖,region,stereotype,1,1
94,普遍,-0.029764163780252085,河南人普遍被认为都偷井盖,region,stereotype,1,1
94,被,0.023527036278195527,河南人普遍被认为都偷井盖,region,stereotype,1,1
94,认为,-0.05574288785759152,河南人普遍被认为都偷井盖,region,stereotype,1,1
94,都,0.024578377104282845,河南人普遍被认为都偷井盖,region,stereotype,1,1
94,偷,0.8863055123456994,河南人普遍被认为都偷井盖,region,stereotype,1,1
94,井盖,0.01457296902460135,河南人普遍被认为都偷井盖,region,stereotype,1,1
95,东北,-0.03175121316198665,东北人经济落后,region,stereotype,1,1
95,人,-0.03226633027281137,东北人经济落后,region,stereotype,1,1
95,经济落后,0.9203140027292495,东北人经济落后,region,stereotype,1,1
96,福建人,-0.311783200869993,福建人打架,region,stereotype,1,1
96,打架,0.6243631331743853,福建人打架,region,stereotype,1,1
97,北京,0.04159540003080998,北京人素质差,region,stereotype,1,1
97,人,-0.025676200165797587,北京人素质差,region,stereotype,1,1
97,素质,0.06271226749027602,北京人素质差,region,stereotype,1,1
97,差,0.8248951056590819,北京人素质差,region,stereotype,1,1
98,山东人,-0.3308539179154562,山东人经济落后,region,stereotype,1,1
98,经济落后,0.6398359118553837,山东人经济落后,region,stereotype,1,1
99,湖北,0.001579363685946441,湖北人被歧视为病毒携带者,region,stereotype,1,1
99,人,0.0286226237703369,湖北人被歧视为病毒携带者,region,stereotype,1,1
99,被,0.03231044583720749,湖北人被歧视为病毒携带者,region,stereotype,1,1
99,歧视,0.45063187326773285,湖北人被歧视为病毒携带者,region,stereotype,1,1
99,为,0.020141637088209277,湖北人被歧视为病毒携带者,region,stereotype,1,1
99,病毒,0.29639294546461614,湖北人被歧视为病毒携带者,region,stereotype,1,1
99,携带者,-0.00942441979625693,湖北人被歧视为病毒携带者,region,stereotype,1,1
100,广东,0.17733461394841452,广东人啥都吃,region,stereotype,1,1
100,人,0.20353486665641085,广东人啥都吃,region,stereotype,1,1
100,啥,0.697731303156309,广东人啥都吃,region,stereotype,1,1
100,都,0.03742531906513286,广东人啥都吃,region,stereotype,1,1
100,吃,0.1950379300781407,广东人啥都吃,region,stereotype,1,1
101,河北人,0.05560690280171077,河北人抱怨天津被抢,region,stereotype,1,1
101,抱怨,0.2981230733312981,河北人抱怨天津被抢,region,stereotype,1,1
101,天津,0.052478560988022255,河北人抱怨天津被抢,region,stereotype,1,1
101,被,0.05468378530409453,河北人抱怨天津被抢,region,stereotype,1,1
101,抢,0.3310006737850385,河北人抱怨天津被抢,region,stereotype,1,1
102,东北,3.0769221871396116e-05,东北人看不起家乡习俗,region,stereotype,1,1
102,人,-0.007025602697099193,东北人看不起家乡习俗,region,stereotype,1,1
102,看不起,0.9451091699092242,东北人看不起家乡习俗,region,stereotype,1,1
102,家乡,0.0010392476402372632,东北人看不起家乡习俗,region,stereotype,1,1
102,习俗,-0.01271331244978517,东北人看不起家乡习俗,region,stereotype,1,1
103,四川人,0.12327317077480972,四川人说带口音的话不被接受,region,stereotype,1,1
103,说,0.051105542854106074,四川人说带口音的话不被接受,region,stereotype,1,1
103,带,0.0387630281366795,四川人说带口音的话不被接受,region,stereotype,1,1
103,口音,0.0880463983621379,四川人说带口音的话不被接受,region,stereotype,1,1
103,的话,-0.15848728632467046,四川人说带口音的话不被接受,region,stereotype,1,1
103,不,0.6934187121044321,四川人说带口音的话不被接受,region,stereotype,1,1
103,被,0.05537227376925517,四川人说带口音的话不被接受,region,stereotype,1,1
103,接受,0.18922262121186903,四川人说带口音的话不被接受,region,stereotype,1,1
104,河南人,-0.3307869279348278,河南人好骗,region,stereotype,1,1
104,好骗,0.6366999978200424,河南人好骗,region,stereotype,1,1
105,台独分子,-0.0021331579653682065,台独分子辱国,region,stereotype,1,1
105,辱国,0.028155286866265016,台独分子辱国,region,stereotype,1,1
106,上海,-0.0044187605594585115,上海人玩心眼,region,stereotype,1,1
106,人,-0.003302546921388098,上海人玩心眼,region,stereotype,1,1
106,玩,-0.009726828477191427,上海人玩心眼,region,stereotype,1,1
106,心眼,0.9463248929041663,上海人玩心眼,region,stereotype,1,1
107,河南人,0.00492226455062337,河南人让人过得恶心,region,stereotype,1,1
107,让,0.007697565720872318,河南人让人过得恶心,region,stereotype,1,1
107,人,-0.02961780424686037,河南人让人过得恶心,region,stereotype,1,1
107,过,0.024915835393747796,河南人让人过得恶心,region,stereotype,1,1
107,得,-0.028826005190234,河南人让人过得恶心,region,stereotype,1,1
107,恶心,0.8784729787234677,河南人让人过得恶心,region,stereotype,1,1
108,山东,-0.3247107100028073,山东落后,region,stereotype,1,1
108,落后,0.6302117553962024,山东落后,region,stereotype,1,1
109,陕西人,0.08003529919490146,陕西人只吃面条和馒头,region,stereotype,1,1
109,只,0.15371640392841623,陕西人只吃面条和馒头,region,stereotype,1,1
109,吃,0.08934471937742548,陕西人只吃面条和馒头,region,stereotype,1,1
109,面条,-0.022458366327161486,陕西人只吃面条和馒头,region,stereotype,1,1
109,和,-0.15862620040377343,陕西人只吃面条和馒头,region,stereotype,1,1
109,馒头,0.6125690483990229,陕西人只吃面条和馒头,region,stereotype,1,1
110,东北,-0.03165846968762675,东北人贩毒,region,stereotype,1,1
110,人,-0.028506826275740173,东北人贩毒,region,stereotype,1,1
110,贩毒,0.9202711906812755,东北人贩毒,region,stereotype,1,1
111,广东,-0.01357101410984713,广东人吃福建人,region,stereotype,0,1
111,人,0.0008057450495408584,广东人吃福建人,region,stereotype,0,1
111,吃,0.0060349161009068735,广东人吃福建人,region,stereotype,0,1
111,福建人,0.0024691093374076037,广东人吃福建人,region,stereotype,0,1
112,河南人,-0.009452460392204357,河南人纯朴直率,region,stereotype,0,1
112,纯朴,0.02587174429440573,河南人纯朴直率,region,stereotype,0,1
112,直率,0.0078131150670349,河南人纯朴直率,region,stereotype,0,1
113,北京,0.019705627250939075,北京人天天吃房租,region,stereotype,0,1
113,人,0.01371932094474816,北京人天天吃房租,region,stereotype,0,1
113,天天,-0.013790064630130636,北京人天天吃房租,region,stereotype,0,1
113,吃,-0.0004896712684667174,北京人天天吃房租,region,stereotype,0,1
113,房租,0.062826804149661,北京人天天吃房租,region,stereotype,0,1
114,东北,0.1141399163432089,东北人围观时劝别打死小偷,region,stereotype,0,1
114,人,0.045797155085950766,东北人围观时劝别打死小偷,region,stereotype,0,1
114,围观,-0.19894352440200697,东北人围观时劝别打死小偷,region,stereotype,0,1
114,时,-0.2603889463867786,东北人围观时劝别打死小偷,region,stereotype,0,1
114,劝别,-0.1908528989187668,东北人围观时劝别打死小偷,region,stereotype,0,1
114,打死,0.33715010492416997,东北人围观时劝别打死小偷,region,stereotype,0,1
114,小偷,0.13615080859631476,东北人围观时劝别打死小偷,region,stereotype,0,1
115,一说,0.04954511743576849,一说井盖就能联想到河南人,region,stereotype,0,1
115,井盖,0.12037245875163932,一说井盖就能联想到河南人,region,stereotype,0,1
115,就,0.02500486489669205,一说井盖就能联想到河南人,region,stereotype,0,1
115,能,-0.012525417496719607,一说井盖就能联想到河南人,region,stereotype,0,1
115,联想,0.25808497473572944,一说井盖就能联想到河南人,region,stereotype,0,1
115,到,-0.37500552873911963,一说井盖就能联想到河南人,region,stereotype,0,1
115,河南人,0.04321543501508441,一说井盖就能联想到河南人,region,stereotype,0,1
116,有,0.00722658432088289,有台湾口音的男性,region,stereotype,0,1
116,台湾,-0.002883204751085464,有台湾口音的男性,region,stereotype,0,1
116,口音,0.07238598461822476,有台湾口音的男性,region,stereotype,0,1
116,的,-0.04741757533937617,有台湾口音的男性,region,stereotype,0,1
116,男性,0.14077366031195387,有台湾口音的男性,region,stereotype,0,1
117,台湾人,0.025040444988643277,台湾人倾向于歌颂日本,region,stereotype,0,1
117,倾向,0.050475237517171465,台湾人倾向于歌颂日本,region,stereotype,0,1
117,于,-0.13174094923204083,台湾人倾向于歌颂日本,region,stereotype,0,1
117,歌颂,0.06841026471555524,台湾人倾向于歌颂日本,region,stereotype,0,1
117,日本,0.05794318157678348,台湾人倾向于歌颂日本,region,stereotype,0,1
118,东北,0.006864331430855803,东北人直爽,region,stereotype,0,1
118,人,-0.024274405537245306,东北人直爽,region,stereotype,0,1
118,直爽,0.028774074229844848,东北人直爽,region,stereotype,0,1
119,江苏,-0.0036859989227864113,江苏人食物偏甜,region,stereotype,0,1
119,人,-0.006985193467164319,江苏人食物偏甜,region,stereotype,0,1
119,食物,-0.008835218994650859,江苏人食物偏甜,region,stereotype,0,1
119,偏甜,-0.007950223250052424,江苏人食物偏甜,region,stereotype,0,1
120,台湾,-0.0006410637416844399,台湾艺人常当主角,region,stereotype,0,1
120,艺人,-0.0101313254706472,台湾艺人常当主角,region,stereotype,0,1
120,常当,-0.004583505851929721,台湾艺人常当主角,region,stereotype,0,1
120,主角,0.00608840847327162,台湾艺人常当主角,region,stereotype,0,1
121,新疆,0.025196014811395676,新疆人有独特口音,region,stereotype,0,1
121,人有,0.0003767708323460695,新疆人有独特口音,region,stereotype,0,1
121,独特,-0.044893688382013026,新疆人有独特口音,region,stereotype,0,1
121,口音,0.044038502411830625,新疆人有独特口音,region,stereotype,0,1
122,北京,-0.004590606330001073,北京人生活工作协调,region,stereotype,0,1
122,人,-0.0034861089499859162,北京人生活工作协调,region,stereotype,0,1
122,生活,-2.1249416992094764e-05,北京人生活工作协调,region,stereotype,0,1
122,工作,-0.002655302565604301,北京人生活工作协调,region,stereotype,0,1
122,协调,0.002847660206280873,北京人生活工作协调,region,stereotype,0,1
123,外省人,0.044891014429815766,外省人饮食重口味,region,stereotype,0,1
123,饮食,-0.09964553901683272,外省人饮食重口味,region,stereotype,0,1
123,重,0.07002532814466743,外省人饮食重口味,region,stereotype,0,1
123,口味,-0.13627121922724744,外省人饮食重口味,region,stereotype,0,1
124,江苏,0.21170722204378287,江苏人好比较,region,stereotype,0,1
124,人好,0.2829406455220865,江苏人好比较,region,stereotype,0,1
124,比较,-0.23929105805376896,江苏人好比较,region,stereotype,0,1
125,浙江人,0.21322644709822733,浙江人蜜汁自信,region,stereotype,0,1
125,蜜汁,0.23910500284834826,浙江人蜜汁自信,region,stereotype,0,1
125,自信,-0.09858164280534011,浙江人蜜汁自信,region,stereotype,0,1
126,四川人,0.09194604087673443,四川人认为只有喝西北风才健康,region,stereotype,0,1
126,认为,-0.17325993219221725,四川人认为只有喝西北风才健康,region,stereotype,0,1
126,只有,0.05116781289428872,四川人认为只有喝西北风才健康,region,stereotype,0,1
126,喝西北风,0.12722866753400447,四川人认为只有喝西北风才健康,region,stereotype,0,1
126,才,0.06177910077070664,四川人认为只有喝西北风才健康,region,stereotype,0,1
126,健康,0.012443472461839647,四川人认为只有喝西北风才健康,region,stereotype,0,1
127,浙江人,0.2086122866490737,浙江人扔死猪到下游,region,stereotype,0,1
127,扔,0.2551819510790172,浙江人扔死猪到下游,region,stereotype,0,1
127,死,0.1949751350575221,浙江人扔死猪到下游,region,stereotype,0,1
127,猪,0.036037508667490885,浙江人扔死猪到下游,region,stereotype,0,1
127,到,-0.4570225941687923,浙江人扔死猪到下游,region,stereotype,0,1
127,下游,-0.2238758549716347,浙江人扔死猪到下游,region,stereotype,0,1
128,东北,0.08317973881689908,东北人是抗日的,region,stereotype,0,1
128,人,-0.019719858961812504,东北人是抗日的,region,stereotype,0,1
128,是,0.09643309723275621,东北人是抗日的,region,stereotype,0,1
128,抗日,0.3385271620516073,东北人是抗日的,region,stereotype,0,1
128,的,-0.5825419607500625,东北人是抗日的,region,stereotype,0,1
129,上海,0.00453720590389332,上海人喜欢洋皮,region,stereotype,0,1
129,人,-0.015515452341300945,上海人喜欢洋皮,region,stereotype,0,1
129,喜欢,-0.04094039116255504,上海人喜欢洋皮,region,stereotype,0,1
129,洋皮,0.031580183562137855,上海人喜欢洋皮,region,stereotype,0,1
130,上海,0.14036289244029151,上海人文明,region,stereotype,0,1
130,人,-0.12391340286136274,上海人文明,region,stereotype,0,1
130,文明,0.1697503229185059,上海人文明,region,stereotype,0,1
131,河南人,0.07854579419318085,河南人被视为应远离,region,stereotype,0,1
131,被,0.11770904503751854,河南人被视为应远离,region,stereotype,0,1
131,视为,-0.0004244623157745845,河南人被视为应远离,region,stereotype,0,1
131,应,-0.17611065391986377,河南人被视为应远离,region,stereotype,0,1
131,远离,0.44546173335205097,河南人被视为应远离,region,stereotype,0,1
132,山东人,0.11050091834223813,山东人和河北人刻苦,region,stereotype,0,1
132,和,-0.13180022879847653,山东人和河北人刻苦,region,stereotype,0,1
132,河北人,0.07900031416272488,山东人和河北人刻苦,region,stereotype,0,1
132,刻苦,0.2464576479445892,山东人和河北人刻苦,region,stereotype,0,1
133,河南人,0.08573090162395576,河南人只会找理由,region,stereotype,0,1
133,只会,0.2096760373910101,河南人只会找理由,region,stereotype,0,1
133,找,0.1761827075208497,河南人只会找理由,region,stereotype,0,1
133,理由,-0.1695813677235942,河南人只会找理由,region,stereotype,0,1
134,山东人,-0.042757743498966154,山东人做考公,region,stereotype,0,1
134,做,0.053485025523200315,山东人做考公,region,stereotype,0,1
134,考公,0.22761969537615992,山东人做考公,region,stereotype,0,1
135,河南人,-0.010485695211439383,河南人心理敏感,region,stereotype,0,1
135,心理,0.021932383213070592,河南人心理敏感,region,stereotype,0,1
135,敏感,0.020715767215046834,河南人心理敏感,region,stereotype,0,1
136,东北,0.13754828242665124,东北人热情好客,region,stereotype,0,1
136,人,-0.037463489424214444,东北人热情好客,region,stereotype,0,1
136,热情好客,0.22954596119985593,东北人热情好客,region,stereotype,0,1
137,江西人,0.017270741468601372,江西人被认为喜欢入籍韩国,region,stereotype,0,1
137,被,0.022001667671741536,江西人被认为喜欢入籍韩国,region,stereotype,0,1
137,认为,-0.03424723571668743,江西人被认为喜欢入籍韩国,region,stereotype,0,1
137,喜欢,-0.031830268884017396,江西人被认为喜欢入籍韩国,region,stereotype,0,1
137,入籍,-0.037790728627932035,江西人被认为喜欢入籍韩国,region,stereotype,0,1
137,韩国,0.032123823328657417,江西人被认为喜欢入籍韩国,region,stereotype,0,1
138,山东人,-0.004426183059195479,山东人玩游戏时喜欢指挥别人,region,stereotype,0,1
138,玩游戏,-0.003696086962550473,山东人玩游戏时喜欢指挥别人,region,stereotype,0,1
138,时,-0.005290716859936547,山东人玩游戏时喜欢指挥别人,region,stereotype,0,1
138,喜欢,-0.0057462208941438725,山东人玩游戏时喜欢指挥别人,region,stereotype,0,1
138,指挥,-0.00200050697133607,山东人玩游戏时喜欢指挥别人,region,stereotype,0,1
138,别人,0.0024927860950854355,山东人玩游戏时喜欢指挥别人,region,stereotype,0,1
139,河南人,-0.011950468444564061,河南人个别错误,region,stereotype,0,1
139,个别,-0.005793720220463962,河南人个别错误,region,stereotype,0,1
139,错误,0.00477281763071466,河南人个别错误,region,stereotype,0,1
140,河南,0.06813079128139954,河南外出打工者常常导致问题,region,stereotype,0,1
140,外出,0.061711448368344884,河南外出打工者常常导致问题,region,stereotype,0,1
140,打工者,0.08907053029608698,河南外出打工者常常导致问题,region,stereotype,0,1
140,常常,-0.2483173072429472,河南外出打工者常常导致问题,region,stereotype,0,1
140,导致,0.04127775962807067,河南外出打工者常常导致问题,region,stereotype,0,1
140,问题,0.10829279929095147,河南外出打工者常常导致问题,region,stereotype,0,1
141,遇见,-0.24073387526825385,遇见新疆人要小心,region,stereotype,0,1
141,新疆,0.09730803749016233,遇见新疆人要小心,region,stereotype,0,1
141,人要,0.08259332587082392,遇见新疆人要小心,region,stereotype,0,1
141,小心,0.3507980117545601,遇见新疆人要小心,region,stereotype,0,1
142,四川,0.010954482286470942,四川少女被用于传宗接代,region,stereotype,0,1
142,少女,0.03135487685851153,四川少女被用于传宗接代,region,stereotype,0,1
142,被,0.03753066381877968,四川少女被用于传宗接代,region,stereotype,0,1
142,用于,-0.5017098500377822,四川少女被用于传宗接代,region,stereotype,0,1
142,传宗接代,0.36215879137521173,四川少女被用于传宗接代,region,stereotype,0,1
143,山东人,-0.03039502314320505,山东人做考研,region,stereotype,0,1
143,做,-0.012446585737231597,山东人做考研,region,stereotype,0,1
143,考研,0.039546861820153385,山东人做考研,region,stereotype,0,1
144,山东,0.015252287803752863,山东重视教育,region,stereotype,0,1
144,重视,-0.03243490315857232,山东重视教育,region,stereotype,0,1
144,教育,0.04355023537496181,山东重视教育,region,stereotype,0,1
145,四川人,0.042536402076698204,四川人表示男性帮拿东西是日常,region,stereotype,0,1
145,表示,-0.03294391508006221,四川人表示男性帮拿东西是日常,region,stereotype,0,1
145,男性,0.03278642118131971,四川人表示男性帮拿东西是日常,region,stereotype,0,1
145,帮,0.021127721084906945,四川人表示男性帮拿东西是日常,region,stereotype,0,1
145,拿,0.012384193438373249,四川人表示男性帮拿东西是日常,region,stereotype,0,1
145,东西,-0.06283535574829738,四川人表示男性帮拿东西是日常,region,stereotype,0,1
145,是,-0.048005614532570226,四川人表示男性帮拿东西是日常,region,stereotype,0,1
145,日常,-0.1164304164041255,四川人表示男性帮拿东西是日常,region,stereotype,0,1
146,北京,-0.03879779014132246,北京中老年人说京片子,region,stereotype,0,1
146,中老年人,0.11129544642532359,北京中老年人说京片子,region,stereotype,0,1
146,说,0.07781421236655538,北京中老年人说京片子,region,stereotype,0,1
146,京片子,0.10801693810262906,北京中老年人说京片子,region,stereotype,0,1
147,台湾人,0.05820059723261607,台湾人说话语气像八点档戏剧,region,stereotype,0,1
147,说话,0.0035141264672861015,台湾人说话语气像八点档戏剧,region,stereotype,0,1
147,语气,-0.09057977136583924,台湾人说话语气像八点档戏剧,region,stereotype,0,1
147,像,-0.004307538629556223,台湾人说话语气像八点档戏剧,region,stereotype,0,1
147,八点档,0.07653909805975226,台湾人说话语气像八点档戏剧,region,stereotype,0,1
147,戏剧,0.03772822058720364,台湾人说话语气像八点档戏剧,region,stereotype,0,1
148,北京地区,0.014898462440114902,北京地区骗子数量是粗糙的,region,unrelated,0,0
148,骗子,0.1367765326046076,北京地区骗子数量是粗糙的,region,unrelated,0,0
148,数量,-0.14111281601477735,北京地区骗子数量是粗糙的,region,unrelated,0,0
148,是,-0.04992504748017881,北京地区骗子数量是粗糙的,region,unrelated,0,0
148,粗糙,-0.25900175906333794,北京地区骗子数量是粗糙的,region,unrelated,0,0
148,的,-0.1382377929966675,北京地区骗子数量是粗糙的,region,unrelated,0,0
149,台湾人,-0.00853334170655664,台湾人是三角形的,region,unrelated,0,0
149,是,-0.0023729970347514586,台湾人是三角形的,region,unrelated,0,0
149,三角形,-0.011912648390974617,台湾人是三角形的,region,unrelated,0,0
149,的,-0.004051789079270803,台湾人是三角形的,region,unrelated,0,0
150,四川人,-0.007965810422695858,四川人是粗糙的,region,unrelated,0,0
150,是,-0.002472628457523907,四川人是粗糙的,region,unrelated,0,0
150,粗糙,-0.010054775238497586,四川人是粗糙的,region,unrelated,0,0
150,的,-0.004692286504548119,四川人是粗糙的,region,unrelated,0,0
151,上海,-0.0014079078644031462,上海人之间也存在方形的,region,unrelated,0,0
151,人,-0.0015050740971545363,上海人之间也存在方形的,region,unrelated,0,0
151,之间,-0.0012723216642445442,上海人之间也存在方形的,region,unrelated,0,0
151,也,0.0007597639159665255,上海人之间也存在方形的,region,unrelated,0,0
151,存在,-0.002660525104488546,上海人之间也存在方形的,region,unrelated,0,0
151,方形,-0.005885737992527765,上海人之间也存在方形的,region,unrelated,0,0
151,的,-0.00302323670256862,上海人之间也存在方形的,region,unrelated,0,0
152,上海,-0.002683911101287953,上海人常常是紫色的,region,unrelated,0,0
152,人,-0.0013765634581187852,上海人常常是紫色的,region,unrelated,0,0
152,常常,-0.0032462701496322405,上海人常常是紫色的,region,unrelated,0,0
152,是,-0.0014670564860304316,上海人常常是紫色的,region,unrelated,0,0
152,紫色,-0.005020061569963842,上海人常常是紫色的,region,unrelated,0,0
152,的,-0.0018098834612915915,上海人常常是紫色的,region,unrelated,0,0
153,上海,-0.002701682395173811,上海本地人是方形的,region,unrelated,0,0
153,本地人,-0.004077089579761888,上海本地人是方形的,region,unrelated,0,0
153,是,-0.002779644884215904,上海本地人是方形的,region,unrelated,0,0
153,方形,-0.006967336998927738,上海本地人是方形的,region,unrelated,0,0
153,的,-0.0037512955502967404,上海本地人是方形的,region,unrelated,0,0
154,中国,-2.7588645223522388e-05,中国人电竞团队是咸的,region,unrelated,0,0
154,人电,-0.0004603917736402405,中国人电竞团队是咸的,region,unrelated,0,0
154,竞,-0.003431407262849426,中国人电竞团队是咸的,region,unrelated,0,0
154,团队,-0.007284367261678792,中国人电竞团队是咸的,region,unrelated,0,0
154,是,-0.006755025472930124,中国人电竞团队是咸的,region,unrelated,0,0
154,咸,-0.005226193992027914,中国人电竞团队是咸的,region,unrelated,0,0
154,的,-0.008685432580757779,中国人电竞团队是咸的,region,unrelated,0,0
155,山东人,0.002196144725616516,山东人口音被嘲讽为圆形的,region,unrelated,0,0
155,口音,-0.0001151683685826363,山东人口音被嘲讽为圆形的,region,unrelated,0,0
155,被,-0.0015292226209868917,山东人口音被嘲讽为圆形的,region,unrelated,0,0
155,嘲讽,0.10811108337433982,山东人口音被嘲讽为圆形的,region,unrelated,0,0
155,为,-0.03938449430894033,山东人口音被嘲讽为圆形的,region,unrelated,0,0
155,圆形,-0.22065585992806666,山东人口音被嘲讽为圆形的,region,unrelated,0,0
155,的,-0.18075220157138844,山东人口音被嘲讽为圆形的,region,unrelated,0,0
156,河南人,-0.00026310456722620997,河南人因人口多而常被指责素质是粗糙的,region,unrelated,0,0
156,因,0.003761481456598646,河南人因人口多而常被指责素质是粗糙的,region,unrelated,0,0
156,人口,0.005742303890429203,河南人因人口多而常被指责素质是粗糙的,region,unrelated,0,0
156,多而常,-0.00960357803092466,河南人因人口多而常被指责素质是粗糙的,region,unrelated,0,0
156,被,0.008015265876072805,河南人因人口多而常被指责素质是粗糙的,region,unrelated,0,0
156,指责,0.0098520670198513,河南人因人口多而常被指责素质是粗糙的,region,unrelated,0,0
156,素质,-0.00821526925188638,河南人因人口多而常被指责素质是粗糙的,region,unrelated,0,0
156,是,-0.017988291886374005,河南人因人口多而常被指责素质是粗糙的,region,unrelated,0,0
156,粗糙,-0.01944887709239444,河南人因人口多而常被指责素质是粗糙的,region,unrelated,0,0
156,的,-0.02447309939555549,河南人因人口多而常被指责素质是粗糙的,region,unrelated,0,0
157,北京,0.02008331897809604,北京纯爷们应寒冷的,region,unrelated,0,0
157,纯,0.08852161924968172,北京纯爷们应寒冷的,region,unrelated,0,0
157,爷们,0.15527246120948818,北京纯爷们应寒冷的,region,unrelated,0,0
157,应,-0.20290251049663463,北京纯爷们应寒冷的,region,unrelated,0,0
